Date,Ta_C,Ts_C,SM_5,SM_20,SM_40,SM_50
2017-11-19,NA,1.5666666666666667,0.23979166666666665,0.25363541666666667,0.17346874999999998,0.21366666666666667
2017-11-20,NA,1.4791666666666667,0.23538541666666668,0.24739583333333334,0.17114583333333333,0.21077083333333332
2017-11-21,NA,2.0385416666666667,0.24588541666666666,0.2576145833333333,0.17219791666666667,0.21133333333333332
2017-11-22,NA,3.5229166666666667,0.24112499999999998,0.2559166666666667,0.17378125,0.21282291666666667
2017-11-23,NA,4.663541666666666,0.23140625,0.2458125,0.1723125,0.21142708333333332
2017-11-24,NA,4.523958333333334,0.22478125000000002,0.23791666666666667,0.16989583333333336,0.20887499999999998
2017-11-25,NA,3.8583333333333334,0.22242708333333333,0.2354375,0.16803125000000002,0.20713541666666666
2017-11-26,NA,4.38125,0.2146875,0.22952083333333334,0.16663541666666667,0.2051875
2017-11-27,NA,4.378125,0.20934375,0.22464583333333335,0.16491666666666668,0.20366666666666666
2017-11-28,NA,3.1979166666666665,0.20441666666666666,0.22055208333333334,0.16294791666666666,0.20208333333333334
2017-11-29,NA,2.13125,0.19952083333333334,0.21717708333333333,0.16226041666666668,0.20137500000000003
2017-11-30,NA,1.7885416666666667,0.19541666666666668,0.21391666666666667,0.16138541666666667,0.19965625
2017-12-01,NA,2.825,0.19536458333333334,0.21238541666666666,0.15982291666666668,0.198
2017-12-02,NA,2.669791666666667,0.19226041666666668,0.21040625,0.15916666666666668,0.19695833333333335
2017-12-03,NA,3.440625,0.19033333333333333,0.20821874999999998,0.15815625,0.19627083333333334
2017-12-04,NA,2.0166666666666666,0.19041666666666668,0.20737499999999998,0.15714583333333335,0.1960625
2017-12-05,NA,1.0333333333333334,0.1866875,0.20401041666666667,0.15688541666666667,0.19517708333333333
2017-12-06,NA,0.4895833333333333,0.17408333333333334,0.20272916666666668,0.15669791666666666,0.19422916666666667
2017-12-07,NA,-0.5260416666666666,0.10726041666666666,0.20309375,0.156,0.19305208333333335
2017-12-08,NA,-0.075,0.10805208333333333,0.19967708333333334,0.15575,0.19361458333333334
2017-12-09,NA,-0.3145833333333333,0.10796875,0.19939583333333336,0.15561458333333333,0.1933125
2017-12-10,NA,-0.33229166666666665,0.1075625,0.19688541666666667,0.15437499999999998,0.19257291666666668
2017-12-11,NA,0.03854166666666667,0.11242708333333333,0.1957604166666667,0.15353125,0.19322916666666667
2017-12-12,NA,0.17083333333333334,0.11759375,0.19541666666666668,0.15379166666666666,0.19272916666666667
2017-12-13,NA,0.3,0.13063541666666667,0.19503125000000002,0.1516875,0.191
2017-12-14,NA,0.32916666666666666,0.14497916666666666,0.19565625,0.15133333333333332,0.190625
2017-12-15,NA,0.3927083333333333,0.17190624999999998,0.19672916666666668,0.15244791666666666,0.19117708333333333
2017-12-16,NA,0.40208333333333335,0.18009375,0.19611458333333334,0.15197916666666667,0.1905625
2017-12-17,NA,0.078125,0.12677083333333333,0.196125,0.15277083333333333,0.19058333333333333
2017-12-18,NA,-0.028124999999999997,0.11134375,0.19492708333333333,0.1523125,0.1901875
2017-12-19,NA,0.20833333333333334,0.11811458333333333,0.19489583333333335,0.15185416666666665,0.18961458333333334
2017-12-20,NA,0.2989583333333333,0.1288125,0.19388541666666667,0.15065625,0.18894791666666666
2017-12-21,NA,0.30833333333333335,0.13888541666666668,0.19316666666666668,0.15186458333333333,0.18960416666666666
2017-12-22,NA,0.09166666666666667,0.12082291666666667,0.19097916666666667,0.15057291666666667,0.18761458333333333
2017-12-23,NA,-0.04479166666666667,0.11647916666666668,0.191,0.151,0.18721875
2017-12-24,NA,-0.14583333333333334,0.11471875000000001,0.19021875,0.151,0.18669791666666666
2017-12-25,NA,-0.029166666666666667,0.11525,0.18844791666666666,0.15052083333333333,0.18612499999999998
2017-12-26,NA,0.08125,0.11742708333333333,0.18739583333333334,0.1506875,0.18601041666666668
2017-12-27,NA,-0.0625,0.11507291666666668,0.18680208333333334,0.151,0.186
2017-12-28,NA,-0.04583333333333334,0.11440625,0.18548958333333332,0.14897916666666666,0.18536458333333333
2017-12-29,NA,0.03333333333333333,0.11532291666666666,0.18572916666666667,0.14894791666666665,0.18621875
2017-12-30,NA,0.16979166666666667,0.11946875,0.18530208333333334,0.14769791666666665,0.185875
2017-12-31,NA,0.26458333333333334,0.12655208333333334,0.18492708333333333,0.14790625,0.18564583333333334
2018-01-01,NA,-0.28020833333333334,0.11182291666666667,0.18457291666666667,0.14894791666666665,0.18578125
2018-01-02,NA,-1.3197916666666667,0.10257291666666667,0.17903125,0.14909375,0.18597916666666667
2018-01-03,NA,-1.45,0.10103125,0.13477083333333334,0.1495625,0.18634375
2018-01-04,NA,-0.8739583333333334,0.10316666666666667,0.12521875,0.14907291666666667,0.18627083333333333
2018-01-05,NA,-0.3822916666666667,0.10605208333333334,0.12685416666666666,0.14776041666666667,0.18560416666666665
2018-01-06,NA,0.14583333333333334,0.11560416666666667,0.13292708333333333,0.14663541666666666,0.18541666666666667
2018-01-07,NA,0.24583333333333335,0.12279166666666666,0.14150000000000001,0.14614583333333334,0.18488541666666666
2018-01-08,NA,0.259375,0.12473958333333333,0.15908333333333333,0.14605208333333333,0.18452083333333333
2018-01-09,NA,0.315625,0.13539583333333333,0.17036458333333335,0.145,0.18322916666666667
2018-01-10,NA,0.384375,0.19911458333333334,0.17706249999999998,0.14496874999999998,0.18332291666666667
2018-01-11,NA,0.31666666666666665,0.189,0.17851041666666667,0.14595833333333333,0.18333333333333332
2018-01-12,NA,0.2552083333333333,0.15292708333333332,0.17956249999999999,0.1464375,0.18296874999999999
2018-01-13,NA,0.05,0.11501041666666667,0.18057291666666667,0.14555208333333333,0.18329166666666666
2018-01-14,NA,-0.196875,0.10971875,0.17960416666666665,0.14492708333333332,0.18280208333333334
2018-01-15,NA,-0.4135416666666667,0.10747916666666667,0.17886458333333333,0.14553125,0.18407291666666667
2018-01-16,NA,-2.2375,0.09554166666666666,0.14209375,0.14544791666666665,0.18273958333333332
2018-01-17,NA,-1.696875,0.09755208333333333,0.11928125,0.1449375,0.18277083333333333
2018-01-18,NA,-0.5520833333333334,0.10135416666666666,0.12054166666666666,0.14545833333333333,0.18321874999999999
2018-01-19,NA,0.15416666666666667,0.11369791666666668,0.12516666666666668,0.144,0.18162499999999998
2018-01-20,NA,0.25104166666666666,0.120875,0.13032291666666668,0.1442395833333333,0.18171874999999998
2018-01-21,NA,0.2989583333333333,0.12595833333333334,0.13520833333333335,0.14372916666666666,0.181
2018-01-22,NA,0.29062499999999997,0.12803125,0.14295833333333333,0.14370833333333333,0.18139583333333334
2018-01-23,NA,0.27291666666666664,0.12623958333333332,0.159,0.14437499999999998,0.18204166666666666
2018-01-24,NA,0.12187500000000001,0.11848958333333333,0.16746875,0.14344791666666665,0.17984375
2018-01-25,NA,-0.07708333333333334,0.11190625,0.16847916666666668,0.14254166666666665,0.17910416666666665
2018-01-26,NA,-0.14375000000000002,0.11230208333333333,0.16630208333333335,0.14394791666666665,0.17905208333333333
2018-01-27,NA,-0.42604166666666665,0.10825,0.16140625,0.14367708333333332,0.17895833333333333
2018-01-28,NA,-0.375,0.10630208333333332,0.14427083333333335,0.14338541666666665,0.17926041666666667
2018-01-29,NA,-0.20833333333333334,0.1073125,0.13735416666666667,0.1436875,0.18009375
2018-01-30,NA,-0.003125,0.10907291666666667,0.13977083333333334,0.14267708333333332,0.17969791666666665
2018-01-31,NA,0.12187500000000001,0.11289583333333333,0.14726041666666667,0.142,0.179
2018-02-01,NA,0.12083333333333333,0.11371875000000001,0.15369791666666666,0.142,0.179
2018-02-02,NA,0.14583333333333334,0.11480208333333333,0.15877083333333333,0.142,0.17916666666666667
2018-02-03,NA,0.2864583333333333,0.12576041666666668,0.16734375,0.142,0.17904166666666665
2018-02-04,NA,0.3,0.13409375,0.17676041666666667,0.142,0.179
2018-02-05,NA,0.3020833333333333,0.15486458333333333,0.18330208333333334,0.14195833333333333,0.17889583333333334
2018-02-06,NA,0.30104166666666665,0.16060416666666666,0.18526041666666668,0.14331249999999998,0.17938541666666666
2018-02-07,NA,0.30104166666666665,0.15794791666666666,0.18527083333333333,0.14180208333333333,0.178
2018-02-08,NA,0.30104166666666665,0.15141666666666667,0.18552083333333333,0.14241666666666666,0.17883333333333332
2018-02-09,NA,0.30104166666666665,0.1540625,0.18723958333333332,0.14109375,0.17821874999999998
2018-02-10,NA,0.3020833333333333,0.16644791666666667,0.1890625,0.14113541666666668,0.17821874999999998
