Date,Ts_C,SM_5,SM_20,SM_40,SM_50
2016-11-15,0.20729166666666668,0.15508333333333332,0.35422916666666665,0.29374999999999996,0.21923958333333332
2016-11-16,0.23229166666666667,0.15461458333333333,0.28940625000000003,0.29202083333333334,0.2188125
2016-11-17,0.09062500000000001,0.15195833333333333,0.25583333333333336,0.2884791666666666,0.21558333333333332
2016-11-18,0.16875,0.15061458333333333,0.23553125,0.2847395833333333,0.21316666666666667
2016-11-19,0.2,0.151,0.23279166666666667,0.2823645833333333,0.21283333333333332
2016-11-20,0.21666666666666667,0.15141666666666667,0.232,0.2802916666666667,0.212
2016-11-21,0.3,0.15314583333333334,0.23223958333333333,0.27809375000000003,0.21121874999999998
2016-11-22,0.3,0.1545,0.23486458333333332,0.27557291666666667,0.20910416666666665
2016-11-23,0.3,0.15577083333333333,0.23653125,0.2742604166666667,0.208
2016-11-24,0.3,0.15438541666666666,0.23602083333333332,0.273,0.208
2016-11-25,0.29270833333333335,0.154,0.23466666666666666,0.2725104166666667,0.201875
2016-11-26,0.20208333333333334,0.15325,0.23179166666666667,0.27073958333333337,0.19618750000000001
2016-11-27,0.2,0.1525,0.227875,0.2699166666666667,0.19294791666666666
2016-11-28,0.2,0.15288541666666666,0.225,0.2681354166666667,0.19165625
2016-11-29,0.2,0.153,0.22462500000000002,0.2661354166666667,0.2022604166666667
2016-11-30,0.2,0.153,0.22398958333333333,0.26465625000000004,0.18402083333333333
2016-12-01,0.2,0.15279166666666666,0.22222916666666667,0.2637916666666667,0.1621875
2016-12-02,0.2,0.152,0.22025,0.26275000000000004,0.19682291666666668
2016-12-03,0.2,0.152,0.219,0.2607916666666667,0.18170833333333333
2016-12-04,0.12708333333333335,0.15123958333333332,0.21678125,0.25903125,0.19669791666666667
2016-12-05,0.09166666666666667,0.15091666666666667,0.212625,0.25825,0.19911458333333334
2016-12-06,0.1,0.151,0.211625,0.25608333333333333,0.19085416666666669
2016-12-07,0.1,0.15087499999999998,0.21010416666666665,0.254625,0.1985
2016-12-08,0.07083333333333333,0.1500625,0.20844791666666665,0.25314583333333335,0.19948958333333333
2016-12-09,0,0.15,0.20720833333333333,0.25272916666666667,0.20084375000000002
2016-12-10,0,0.15,0.20513541666666665,0.25028125,0.2
2016-12-11,0.07395833333333333,0.15,0.205,0.24834375,0.19970833333333335
2016-12-12,0.17916666666666667,0.15059375,0.20551041666666667,0.2466875,0.19805208333333335
2016-12-13,0.2,0.151,0.207,0.24577083333333333,0.198
2016-12-14,0.2,0.15110416666666665,0.207,0.24413541666666666,0.198
2016-12-15,0.2,0.15197916666666667,0.207,0.24314583333333334,0.19713541666666667
2016-12-16,0.2,0.152,0.207,0.242,0.196125
2016-12-17,0.23020833333333335,0.15223958333333332,0.20784375,0.242,0.196
2016-12-18,0.2947916666666667,0.153,0.208,0.242,0.19580208333333335
2016-12-19,0.3,0.153,0.20804166666666665,0.242,0.195
2016-12-20,0.3,0.15353125,0.20952083333333332,0.24196874999999998,0.195
2016-12-21,0.3,0.15395833333333334,0.21,0.242,0.195
2016-12-22,0.3,0.15363541666666666,0.21,0.242,0.19442708333333333
2016-12-23,0.3,0.15388541666666666,0.21,0.242,0.19347916666666667
2016-12-24,0.3,0.154,0.21,0.242,0.193
2016-12-25,0.3,0.154,0.21,0.242,0.193
2016-12-26,0.3,0.154,0.21,0.242,0.193
2016-12-27,0.3,0.154,0.21096874999999998,0.242,0.19277083333333334
2016-12-28,0.3,0.15407291666666667,0.21105208333333333,0.24119791666666665,0.19132291666666668
2016-12-29,0.3,0.15401041666666668,0.21197916666666666,0.241,0.191
2016-12-30,0.3,0.15401041666666668,0.212,0.24114583333333334,0.191
2016-12-31,0.3,0.154,0.212,0.2412395833333333,0.191
2017-01-01,0.3,0.15402083333333333,0.212,0.241,0.191
2017-01-02,0.3,0.15402083333333333,0.21114583333333334,0.241,0.191
2017-01-03,0.3,0.154,0.211,0.241,0.191
2017-01-04,0.3,0.154,0.21071874999999998,0.241,0.191
2017-01-05,0.3,0.154,0.21,0.2409375,0.19064583333333335
2017-01-06,0.3,0.154,0.21,0.24030208333333333,0.19
2017-01-07,0.3,0.154,0.21,0.23903125,0.19
2017-01-08,0.3,0.154,0.21,0.239,0.19
2017-01-09,0.2989583333333333,0.154,0.21,0.23875,0.18867708333333333
2017-01-10,0.2989583333333333,0.154,0.21,0.23797916666666666,0.188
2017-01-11,0.3,0.154,0.21,0.23702083333333332,0.188
2017-01-12,0.2989583333333333,0.15401041666666668,0.21,0.237,0.18775
2017-01-13,0.2989583333333333,0.15401041666666668,0.21,0.237,0.187
2017-01-14,0.2989583333333333,0.15413541666666666,0.21,0.237,0.18611458333333333
2017-01-15,0.3,0.15445833333333334,0.21,0.237,0.186
2017-01-16,0.3,0.15491666666666667,0.21009375,0.237,0.186
2017-01-17,0.3,0.155,0.2109895833333333,0.23605208333333333,0.186
2017-01-18,0.3,0.155,0.211,0.23660416666666664,0.18597916666666667
2017-01-19,0.3,0.15505208333333334,0.2119375,0.23694791666666665,0.18501041666666668
2017-01-20,0.3,0.15597916666666667,0.212,0.23629166666666665,0.185
2017-01-21,0.3,0.156,0.212,0.237,0.185
2017-01-22,0.3,0.156,0.212,0.23653125,0.185
2017-01-23,0.3,0.156,0.212,0.236,0.185
2017-01-24,0.3,0.156,0.212,0.236,0.185
2017-01-25,0.3,0.156,0.212,0.236,0.185
2017-01-26,0.3,0.156,0.21255208333333334,0.236,0.185
2017-01-27,0.3,0.156,0.213,0.236,0.185
2017-01-28,0.3,0.15601041666666668,0.213,0.23601041666666667,0.185
2017-01-29,0.3,0.15639583333333335,0.213,0.236,0.185
2017-01-30,0.3,0.15696875,0.213,0.236,0.185
2017-01-31,0.3,0.15698958333333332,0.213,0.236,0.185
2017-02-01,0.3,0.15698958333333332,0.213,0.236,0.185
2017-02-02,0.3,0.15686458333333334,0.21298958333333332,0.236,0.185
2017-02-03,0.3,0.15655208333333334,0.21207291666666667,0.236,0.185
2017-02-04,0.3,0.15617708333333333,0.212,0.236,0.185
2017-02-05,0.3,0.15602083333333333,0.212,0.236,0.185
2017-02-06,0.3,0.1560625,0.212,0.236,0.185
2017-02-07,0.3,0.15647916666666667,0.212,0.236,0.185
2017-02-08,0.3,0.15697916666666667,0.212,0.236,0.185
2017-02-09,0.3,0.157,0.212,0.236,0.185
2017-02-10,0.3,0.157,0.212,0.236,0.185
2017-02-11,0.3,0.157,0.212,0.23561458333333332,0.185
2017-02-12,0.3,0.15701041666666668,0.21211458333333333,0.235,0.185
2017-02-13,0.3,0.15709375,0.213,0.235,0.18511458333333333
2017-02-14,0.3,0.15753125,0.213,0.235,0.185
2017-02-15,0.3,0.15798958333333332,0.213,0.235,0.1850625
2017-02-16,0.3,0.158,0.213,0.235,0.185
2017-02-17,0.3,0.15855208333333334,0.2135,0.235,0.185
2017-02-18,0.3,0.159,0.21429166666666666,0.235,0.185
2017-02-19,0.3,0.159,0.215,0.235,0.185
2017-02-20,0.3,0.159,0.215,0.235,0.18504166666666666
2017-02-21,0.3,0.159,0.215,0.2358333333333333,0.185
2017-02-22,0.3,0.159,0.215,0.236,0.185
2017-02-23,0.3,0.159,0.215,0.236,0.185
2017-02-24,0.3,0.159,0.215,0.236,0.185
2017-02-25,0.3,0.159,0.215,0.236,0.185
2017-02-26,0.3,0.159,0.215,0.236,0.185
2017-02-27,0.3,0.159,0.215,0.236,0.185
2017-02-28,0.3,0.159,0.215,0.236,0.185
2017-03-01,0.3,0.159,0.215,0.236,0.185
2017-03-02,0.3,0.159,0.215,0.236,0.185
2017-03-03,0.3,0.159,0.215,0.236,0.185
2017-03-04,0.3,0.159,0.215,0.236,0.185
2017-03-05,0.3,0.159,0.215,0.236,0.185
2017-03-06,0.3,0.159,0.215,0.236,0.185
2017-03-07,0.3,0.159,0.215,0.236,0.185
2017-03-08,0.3,0.159,0.215,0.236,0.185
2017-03-09,0.3,0.159,0.215,0.236,0.185
2017-03-10,0.3,0.159,0.215,0.236,0.185
2017-03-11,0.3,0.159,0.215,0.23527083333333332,0.185
2017-03-12,0.3,0.159,0.215,0.234875,0.185
2017-03-13,0.3,0.159,0.215,0.23475,0.185
2017-03-14,0.3,0.159,0.215,0.235,0.185
2017-03-15,0.3,0.159,0.215,0.235,0.185
2017-03-16,0.3,0.159,0.215,0.235,0.185
2017-03-17,0.3,0.159,0.215,0.23438541666666668,0.18445833333333334
2017-03-18,0.3,0.159,0.215,0.234,0.184
2017-03-19,0.3,0.159,0.215,0.234,0.184
2017-03-20,0.3,0.159,0.215,0.234,0.18376041666666668
2017-03-21,0.3,0.15913541666666667,0.215,0.234,0.18330208333333334
2017-03-22,0.3,0.16,0.21501041666666668,0.234,0.183
2017-03-23,0.3,0.16025,0.21633333333333332,0.234,0.183
2017-03-24,0.3416666666666667,0.16095833333333334,0.217,0.234,0.1830625
2017-03-25,0.39166666666666666,0.16117708333333333,0.2175625,0.234,0.18254166666666666
2017-03-26,0.4,0.162,0.219,0.234,0.182
2017-03-27,0.4,0.16282291666666668,0.21944791666666666,0.23440625,0.18101041666666667
2017-03-28,0.4,0.16330208333333335,0.2205625,0.23559375,0.181
2017-03-29,0.4,0.16475,0.222,0.236,0.181
2017-03-30,0.4,0.16554166666666667,0.22361458333333334,0.236,0.18111458333333333
2017-03-31,0.4,0.166,0.22478125000000002,0.236,0.18115625
2017-04-01,0.4,0.16684375,0.22530208333333335,0.236,0.181
2017-04-02,0.4,0.168,0.22712500000000002,0.236,0.181
2017-04-03,0.4,0.16829166666666667,0.22877083333333334,0.2364375,0.18107291666666667
2017-04-04,0.4,0.16902083333333334,0.22954166666666667,0.237,0.181
2017-04-05,0.4,0.16989583333333336,0.2305625,0.237,0.181
2017-04-06,0.403125,0.17018750000000002,0.23234375000000002,0.2365833333333333,0.17940625
2017-04-07,0.40208333333333335,0.17138541666666668,0.23488541666666668,0.23622916666666666,0.17757291666666666
2017-04-08,0.40729166666666666,0.172,0.236,0.237,0.17827083333333332
2017-04-09,0.41250000000000003,0.172,0.23689583333333333,0.23763541666666665,0.179
2017-04-10,0.4354166666666667,0.1729895833333333,0.23852083333333332,0.23839583333333333,0.179
2017-04-11,0.43333333333333335,0.1739895833333333,0.23960416666666665,0.239,0.179
2017-04-12,0.4552083333333333,0.17441666666666666,0.24134375,0.2394375,0.17940625
2017-04-13,0.47291666666666665,0.17538541666666665,0.242,0.24142708333333332,0.18191666666666667
2017-04-14,0.4875,0.176,0.24390625,0.242,0.18362499999999998
2017-04-15,0.490625,0.1765,0.24571874999999999,0.242,0.18310416666666665
2017-04-16,0.49583333333333335,0.17770833333333333,0.24662499999999998,0.24253125,0.183
2017-04-17,0.49895833333333334,0.17811458333333333,0.2481875,0.244,0.18352083333333333
2017-04-18,0.5,0.17932291666666667,0.24978125,0.2445,0.18492708333333333
2017-04-19,0.49895833333333334,0.18042708333333332,0.25166666666666665,0.246,0.185
2017-04-20,0.5,0.18133333333333332,0.2533020833333333,0.246,0.185
2017-04-21,0.5,0.18232291666666667,0.25514583333333335,0.2463125,0.185
2017-04-22,0.5,0.18385416666666665,0.2576145833333333,0.247,0.1855625
2017-04-23,0.5,0.18457291666666667,0.25942708333333336,0.24720833333333334,0.18585416666666665
2017-04-24,0.5,0.18585416666666665,0.262125,0.2486875,0.186
2017-04-25,0.5,0.18662499999999999,0.26423958333333336,0.249,0.186
2017-04-26,0.5,0.188,0.26685416666666667,0.249,0.18647916666666667
2017-04-27,0.5,0.18890625,0.26965625000000004,0.2505,0.187
2017-04-28,0.5,0.18960416666666666,0.2718854166666667,0.251,0.18769791666666666
2017-04-29,0.5,0.19104166666666667,0.2742916666666667,0.25222916666666667,0.188
2017-04-30,0.5,0.192,0.2763541666666667,0.253,0.188
2017-05-01,0.5,0.19296875,0.27915625000000005,0.253,0.188
2017-05-02,0.5,0.19395833333333334,0.28121875,0.25377083333333333,0.188
2017-05-03,0.5,0.19507291666666668,0.2839895833333333,0.25407291666666665,0.18929166666666666
2017-05-04,0.5,0.196,0.28678125,0.25540625,0.19014583333333335
2017-05-05,0.5,0.19723958333333333,0.28874999999999995,0.25655208333333335,0.19103125
2017-05-06,0.5,0.19810416666666666,0.2909583333333333,0.25892708333333336,0.193
2017-05-07,0.5,0.19920833333333335,0.2924791666666666,0.259,0.193
2017-05-08,0.5,0.20219791666666667,0.2943020833333333,0.26104166666666667,0.19311458333333334
2017-05-09,0.5,0.21340625,0.29791666666666666,0.264,0.19452083333333334
2017-05-10,0.5,0.23966666666666667,0.3056875,0.26948958333333334,0.1957604166666667
2017-05-11,0.5,0.2601875,0.3177291666666667,0.27734375,0.19829166666666667
2017-05-12,0.5,0.27670833333333333,0.3316979166666667,0.28488541666666667,0.20109375000000002
2017-05-13,0.5,0.2926458333333333,0.35713541666666665,0.3086041666666667,0.20325000000000001
2017-05-14,0.5,0.3007708333333333,0.3955104166666667,0.3434895833333333,0.20784375
2017-05-15,0.5,0.30540625,0.41673958333333333,0.35165625,0.22669791666666667
2017-05-16,0.5,0.3090104166666667,0.42674999999999996,0.35582291666666666,0.24321874999999998
2017-05-17,0.5,0.3109375,0.43172916666666666,0.35685416666666664,0.2485
2017-05-18,0.5,0.31207291666666664,0.43392708333333335,0.35585416666666664,0.249
2017-05-19,0.5020833333333333,0.312,0.43596875,0.3543020833333333,0.24757291666666667
2017-05-20,0.5020833333333333,0.31183333333333335,0.436,0.35088541666666667,0.2463125
2017-05-21,0.5,0.31102083333333336,0.436,0.34841666666666665,0.24402083333333333
2017-05-22,0.5,0.311,0.43565625,0.34575,0.24202083333333332
2017-05-23,0.5,0.311,0.43463541666666666,0.3435520833333333,0.24176041666666667
2017-05-24,0.5,0.3118854166666667,0.43402083333333336,0.34234375,0.24047916666666666
2017-05-25,0.5,0.32071875,0.44116666666666665,0.35812499999999997,0.24226041666666667
2017-05-26,0.503125,0.32446875000000003,0.4459375,0.37453125,0.26159375
2017-05-27,0.5,0.3259375,0.44956250000000003,0.37936458333333334,0.2740104166666667
2017-05-28,0.5,0.32457291666666666,0.44936458333333335,0.37022916666666666,0.2645416666666667
2017-05-29,0.5,0.32692708333333337,0.4501354166666667,0.37242708333333335,0.26253125
2017-05-30,0.5,0.3289375,0.4508854166666667,0.3755104166666667,0.26428125
2017-05-31,0.5,0.33040625,0.45273958333333336,0.38075000000000003,0.27421875
2017-06-01,0.5,0.33148958333333334,0.453,0.3800625,0.2719479166666667
2017-06-02,0.5,0.33283333333333337,0.4533125,0.38178125,0.2736979166666667
2017-06-03,0.5,0.3345416666666667,0.45464583333333336,0.38534375,0.2778541666666667
2017-06-04,0.5,0.33621875,0.4551979166666667,0.38942708333333337,0.28775
2017-06-05,0.5,0.3372291666666667,0.45603125,0.3893020833333333,0.2913020833333333
2017-06-06,0.5,0.3379375,0.45656250000000004,0.38826041666666666,0.2898958333333333
2017-06-07,0.5,0.3395416666666667,0.4571875,0.39056250000000003,0.29215625
2017-06-08,0.5,0.3407604166666667,0.4576354166666667,0.39475000000000005,0.30185416666666665
2017-06-09,0.5,0.34184375,0.4583229166666667,0.39727083333333335,0.3135
2017-06-10,0.5,0.34388541666666667,0.4591875,0.4016354166666667,0.35038541666666667
2017-06-11,0.5,0.3453645833333333,0.460625,0.40280208333333334,0.36823958333333334
2017-06-12,0.5,0.34752083333333333,0.4614375,0.4056875,0.3415416666666667
2017-06-13,0.5,0.34743749999999995,0.46,0.39733333333333337,0.3116041666666667
2017-06-14,0.5,0.34835416666666663,0.46073958333333337,0.3975104166666667,0.2904895833333333
2017-06-15,0.5010416666666667,0.35004166666666664,0.4624270833333334,0.40053125,0.29442708333333334
2017-06-16,0.5020833333333333,0.3516770833333333,0.46390625,0.4033333333333333,0.29596875
2017-06-17,0.5,0.3530625,0.4658229166666667,0.40567708333333335,0.2972083333333333
2017-06-18,0.5,0.3523125,0.46508333333333335,0.40084375,0.29376041666666663
2017-06-19,0.5,0.3502395833333333,0.463625,0.39898958333333334,0.29222916666666665
2017-06-20,1.3958333333333333,0.38410416666666664,0.4704375,0.40195833333333336,0.29230208333333335
2017-06-21,5.360416666666667,0.3738020833333333,0.5151875,0.40097916666666666,0.2904895833333333
2017-06-22,8.041666666666666,0.35421874999999997,0.5004895833333334,0.3847083333333333,0.2761041666666667
2017-06-23,8.85625,0.34179166666666666,0.4829791666666666,0.3716145833333333,0.26589583333333333
2017-06-24,9.147916666666667,0.3303125,0.46769791666666666,0.35616666666666663,0.25825
2017-06-25,9.567708333333334,0.32104166666666667,0.45525000000000004,0.34702083333333333,0.25157291666666665
2017-06-26,10.471875,0.31275,0.4452291666666667,0.33980208333333334,0.24658333333333332
2017-06-27,10.963541666666666,0.3038020833333333,0.4347916666666667,0.3324166666666667,0.24307291666666667
2017-06-28,10.15,0.2965520833333333,0.4245833333333333,0.32506250000000003,0.23922916666666666
2017-06-29,10.294791666666667,0.2910833333333333,0.4177708333333333,0.31821875,0.23557291666666666
2017-06-30,10.475,0.2853645833333333,0.40941666666666665,0.31190625,0.23251041666666666
2017-07-01,11.303125,0.27853125,0.39990625,0.3119166666666667,0.22988541666666668
2017-07-02,10.832291666666666,0.26898958333333334,0.389375,0.30440625,0.22765625
2017-07-03,10.989583333333334,0.26044791666666667,0.37472916666666667,0.29596875,0.22469791666666666
2017-07-04,11.320833333333333,0.25025,0.3594791666666666,0.28382291666666665,0.22225
2017-07-05,12.519791666666666,0.23792708333333332,0.33886458333333336,0.2751354166666667,0.22033333333333333
2017-07-06,12.76875,0.22191666666666668,0.31492708333333336,0.26555208333333336,0.21965625
2017-07-07,12.174736842105263,0.2092736842105263,0.29285263157894736,0.2632526315789474,0.21656842105263158
2017-07-08,11.728125,0.19865625,0.274375,0.24675,0.21292708333333332
2017-07-09,11.40625,0.19072916666666667,0.2606979166666667,0.24177083333333332,0.20884375
2017-07-10,11.560416666666667,0.18462499999999998,0.24961458333333333,0.24056249999999998,0.20617708333333332
2017-07-11,11.860416666666667,0.1799375,0.23986458333333333,0.23472916666666666,0.20339583333333333
2017-07-12,10.938541666666666,0.1752395833333333,0.23434375,0.23255208333333335,0.20129166666666667
2017-07-13,11.310416666666667,0.17385416666666667,0.22922916666666668,0.22903125,0.19893750000000002
2017-07-14,11.6,0.17036458333333335,0.22270833333333334,0.22151041666666668,0.19663541666666667
2017-07-15,13.03125,0.16778125000000002,0.21546875,0.21426041666666668,0.19339583333333335
2017-07-16,11.895833333333334,0.16234375,0.20952083333333332,0.20781249999999998,0.1906875
2017-07-17,11.408333333333333,0.15966666666666668,0.20492708333333332,0.20388541666666665,0.18901041666666668
2017-07-18,12.329166666666666,0.15952083333333333,0.20397916666666666,0.20007291666666668,0.18660416666666665
2017-07-19,12.686458333333333,0.15842708333333333,0.20184375000000002,0.19627083333333334,0.18396875
2017-07-20,12.235416666666667,0.15654166666666666,0.19946875,0.19303125000000002,0.18090625
2017-07-21,11.111458333333333,0.15408333333333332,0.1970625,0.19098958333333332,0.17867708333333332
2017-07-22,11.0375,0.15397916666666667,0.19619791666666667,0.19069791666666666,0.17783333333333332
2017-07-23,10.901041666666666,0.15387499999999998,0.19660416666666666,0.18978125,0.17632291666666666
2017-07-24,11.355208333333334,0.15435416666666665,0.19645833333333335,0.18946875,0.17467708333333332
2017-07-25,11.207291666666666,0.1539375,0.19597916666666668,0.18848958333333332,0.17202083333333332
2017-07-26,11.147916666666667,0.23925,0.19247916666666667,0.18845833333333334,0.17235416666666667
2017-07-27,11.494791666666666,0.2850833333333333,0.21532291666666667,0.18797916666666667,0.18136458333333333
2017-07-28,11.634375,0.2768229166666667,0.23164583333333333,0.18813541666666667,0.18584375
2017-07-29,11.363541666666666,0.2685,0.23756249999999998,0.18909375,0.19852083333333334
2017-07-30,10.575,0.27546875000000004,0.24405208333333334,0.18846875,0.18542708333333333
2017-07-31,10.163541666666667,0.27214583333333336,0.24965625,0.18827083333333333,0.18538541666666666
2017-08-01,10.03125,0.26427083333333334,0.24901041666666668,0.188,0.18442708333333332
2017-08-02,10.160416666666666,0.25394791666666666,0.24330208333333334,0.18703125,0.1829375
2017-08-03,9.594791666666667,0.25808333333333333,0.23442708333333334,0.18704166666666666,0.18147916666666666
2017-08-04,8.948958333333334,0.28669791666666666,0.2463125,0.18686458333333333,0.18576041666666668
2017-08-05,9.55,0.2848333333333333,0.25794791666666667,0.18746875,0.1883125
2017-08-06,9.336458333333333,0.2861145833333333,0.26616666666666666,0.18794791666666666,0.18894791666666666
2017-08-07,7.698958333333334,0.2993958333333333,0.30813541666666666,0.1863125,0.20902083333333332
2017-08-08,5.370833333333334,0.32046875,0.4281875,0.18139583333333334,0.24564583333333334
2017-08-09,7.276041666666667,0.32098958333333333,0.4388854166666667,0.18416666666666667,0.24688541666666666
2017-08-10,8.247916666666667,0.32176041666666666,0.44276041666666666,NA,0.24790625
2017-08-11,8.442708333333334,0.31182291666666667,0.43015625,0.20345833333333332,0.24165625
2017-08-12,8.34375,0.30421875,0.4183125,0.21545833333333334,0.23567708333333334
2017-08-13,8.684375,0.3005833333333333,0.40910416666666666,0.22196875,0.230875
2017-08-14,8.495833333333334,0.30646875,0.4162708333333333,0.22915625,0.228
2017-08-15,8.322916666666666,0.30351041666666667,0.41372916666666665,0.23257291666666668,0.22691666666666668
2017-08-16,8.203125,0.303375,0.411375,0.23401041666666667,0.22555208333333335
2017-08-17,7.809375,0.30735416666666665,0.41812499999999997,0.23601041666666667,0.22407291666666668
2017-08-18,8.380208333333334,0.30226041666666664,0.41160416666666666,0.23644791666666665,0.2219375
2017-08-19,8.611458333333333,0.29394791666666664,0.3972916666666667,0.23473958333333333,0.21901041666666668
2017-08-20,8.24375,0.28576041666666663,0.37936458333333334,0.23351041666666666,0.21647916666666667
2017-08-21,8.311458333333333,0.2814479166666667,0.366875,0.2330625,0.21372916666666666
2017-08-22,8.844791666666667,0.27671875,0.3546458333333333,0.23339583333333333,0.21159375
2017-08-23,8.85625,0.27178125000000003,0.3412291666666667,0.23267708333333334,0.2099375
2017-08-24,8.314583333333333,0.26766666666666666,0.33098958333333334,0.23177083333333334,0.20835416666666665
2017-08-25,8.271875,0.26259375,0.3195625,0.23022916666666668,0.20634375
2017-08-26,8.461458333333333,0.2556041666666667,0.30463541666666666,0.22809375,0.2034375
2017-08-27,8.752083333333333,0.24785416666666665,0.28792708333333333,0.22589583333333335,0.20104166666666667
2017-08-28,8.771875,0.24055208333333333,0.27647916666666666,0.22459375,0.19942708333333334
2017-08-29,8.458333333333334,0.233125,0.2659375,0.22302083333333333,0.19702083333333334
2017-08-30,8.508333333333333,0.22623958333333333,0.25683333333333336,0.22161458333333334,0.195625
2017-08-31,8.739583333333334,0.22119791666666666,0.24890625,0.22116666666666668,0.195
2017-09-01,9.290625,0.2208125,0.24628125,0.22129166666666666,0.19419791666666666
2017-09-02,8.632291666666667,0.21690625,0.243,0.22030208333333334,0.19314583333333335
2017-09-03,8.666666666666666,0.21241666666666667,0.2389895833333333,0.21883333333333332,0.19191666666666668
2017-09-04,8.50625,0.20737499999999998,0.23545833333333333,0.21790625,0.19073958333333332
2017-09-05,8.0625,0.20342708333333334,0.23285416666666667,0.2156875,0.19029166666666666
2017-09-06,7.265625,0.19969791666666667,0.23078125000000002,0.21401041666666668,0.18890625
2017-09-07,7.441666666666666,0.19680208333333335,0.22877083333333334,0.21302083333333333,0.18777083333333333
2017-09-08,7.396875,0.19371875,0.22634375,0.21252083333333333,0.18733333333333332
2017-09-09,7.575,0.19222916666666667,0.22448958333333333,0.21211458333333333,0.18644791666666666
2017-09-10,7.9625,0.19176041666666668,0.22483333333333333,0.21232291666666667,0.18564583333333334
2017-09-11,8.347916666666666,0.19096875,0.22451041666666668,0.213,0.1854375
2017-09-12,7.882291666666666,0.18954166666666666,0.22434375,0.21277083333333333,0.18504166666666666
2017-09-13,7.689583333333333,0.1880625,0.22412500000000002,0.2121875,0.185
2017-09-14,8.008333333333333,0.1869375,0.22295833333333334,0.21202083333333333,0.18484375
2017-09-15,7,0.18459375,0.22129166666666666,0.21061458333333333,0.18432291666666667
2017-09-16,4.923958333333333,0.18245833333333333,0.21969791666666666,0.20896874999999998,0.18429166666666666
2017-09-17,4.377083333333333,0.18519791666666666,0.21928125,0.20836458333333333,0.18309375
2017-09-18,5.04375,0.18630208333333334,0.21952083333333333,0.20936458333333333,0.18242708333333332
2017-09-19,5.217708333333333,0.18730208333333334,0.22027083333333333,0.20929166666666665,0.18152083333333333
2017-09-20,4.2625,0.18576041666666668,0.21940625,0.20737499999999998,0.18211458333333333
2017-09-21,4.776041666666667,0.18802083333333333,0.21992708333333333,0.20780208333333333,0.18312499999999998
2017-09-22,4.845833333333333,0.19144791666666666,0.22014583333333335,0.20803125,0.18470833333333334
2017-09-23,4.086458333333333,0.19303125000000002,0.21913541666666667,0.20790625,0.18538541666666666
2017-09-24,2.571875,0.19644791666666667,0.21688541666666666,0.20734375,0.18564583333333334
2017-09-25,2.076041666666667,0.22535416666666666,0.21507291666666667,0.207,0.18562499999999998
2017-09-26,1.965625,0.2513020833333333,0.21932291666666667,0.207,0.18557291666666667
2017-09-27,1.8656249999999999,0.2626145833333333,0.22785416666666666,0.20778125,0.18558333333333332
2017-09-28,1.7010416666666666,0.29319791666666667,0.29178125,0.20840625,0.19322916666666667
2017-09-29,1.6489583333333333,0.31592708333333336,0.41791666666666666,0.2071875,0.23144791666666667
2017-09-30,1.63125,0.3189166666666667,0.43264583333333334,0.21522916666666667,0.24936458333333333
2017-10-01,1.5739583333333333,0.3193229166666667,0.4362083333333333,0.2325,0.25486458333333334
2017-10-02,1.5020833333333334,0.3172083333333333,0.43557291666666664,0.2448125,0.2524895833333333
2017-10-03,1.4885416666666667,0.31597916666666664,0.43772916666666667,0.25215625,0.25021875
2017-10-04,1.4124999999999999,0.3150104166666667,0.43896875,0.25715625000000003,0.247
2017-10-05,1.4,0.315,0.44005208333333334,0.26073958333333336,0.246
2017-10-06,1.3979166666666665,0.3159895833333333,0.44316666666666665,0.2652291666666667,0.24689583333333334
2017-10-07,1.3458333333333332,0.316,0.445,0.26916666666666667,0.24814583333333334
2017-10-08,1.3,0.316,0.44544791666666667,0.27255208333333336,0.2475
2017-10-09,1.3,0.316,0.44565625000000003,0.27603125,0.24669791666666666
2017-10-10,1.2989583333333334,0.316,0.446,NA,NA
2017-10-11,1.2739583333333333,0.31546875,0.44554166666666667,NA,NA
2017-10-12,1.2072916666666667,0.31447916666666664,0.44455208333333335,NA,NA
2017-10-13,1.2,0.314,0.443,NA,NA
2017-10-14,1.2,0.3139895833333333,0.443,NA,NA
2017-10-15,1.2,0.3130625,0.44155208333333335,NA,NA
2017-10-16,1.2,0.31153125,0.4405104166666667,NA,NA
2017-10-17,1.2,0.3105833333333333,0.43967708333333333,NA,NA
2017-10-18,1.2,0.30959375,0.4368958333333333,NA,NA
2017-10-19,1.1979166666666665,0.3090625,0.43584375,NA,NA
2017-10-20,1.121875,0.31032291666666667,0.43509375,NA,NA
2017-10-21,1.1,0.3113958333333333,0.43473958333333335,NA,NA
2017-10-22,1.1,0.313,0.4355104166666667,NA,NA
2017-10-23,1.1,0.313,0.433,0.2860833333333333,0.23802083333333332
2017-10-24,1.1,0.313,0.4331145833333333,0.2863645833333333,0.237
2017-10-25,1.1,0.31252083333333336,0.43376041666666665,0.2861458333333333,0.23647916666666666
2017-10-26,1.1,0.311,0.433,0.28560416666666666,0.23540624999999998
2017-10-27,1.1,0.3100833333333333,0.43245833333333333,0.28413541666666664,0.23239583333333336
2017-10-28,1.1,0.3085,0.43005208333333333,0.2850520833333333,0.23016666666666669
2017-10-29,1.1,0.30783333333333335,0.4288645833333333,0.2864479166666667,NA
2017-10-30,1.0947916666666668,0.3069895833333333,0.42874999999999996,0.28851041666666666,NA
