date_time,"Event, units (LGR S/N: 10497667, SEN S/N: 10497667)"
5/2/2018 9:13,68.5
5/2/2018 9:15,68.6
5/2/2018 9:25,68.7
5/2/2018 9:32,68.8
5/2/2018 9:50,68.9
5/2/2018 10:02,69
5/2/2018 10:31,69.1
5/2/2018 10:41,69.2
5/2/2018 13:55,69.3
5/2/2018 14:09,69.4
5/2/2018 15:31,69.5
5/2/2018 15:49,69.6
5/2/2018 16:05,69.7
5/2/2018 16:13,69.8
5/2/2018 16:29,69.9
5/2/2018 16:39,70
5/2/2018 17:34,70.1
5/2/2018 17:44,70.2
5/2/2018 18:01,70.3
5/2/2018 18:05,70.4
5/2/2018 18:16,70.5
5/2/2018 18:19,70.6
5/2/2018 18:26,70.7
5/2/2018 18:28,70.8
5/2/2018 18:33,70.9
5/2/2018 18:37,71
5/2/2018 18:43,71.1
5/2/2018 18:45,71.2
5/2/2018 18:49,71.3
5/2/2018 18:51,71.4
5/2/2018 18:55,71.5
5/2/2018 18:57,71.6
5/2/2018 19:00,71.7
5/2/2018 19:02,71.8
5/2/2018 19:06,71.9
5/2/2018 19:08,72
5/2/2018 19:15,72.1
5/2/2018 19:18,72.2
5/2/2018 19:23,72.3
5/2/2018 19:26,72.4
5/2/2018 19:31,72.5
5/2/2018 19:34,72.6
5/2/2018 19:39,72.7
5/2/2018 19:41,72.8
5/2/2018 19:45,72.9
5/2/2018 19:48,73
5/2/2018 19:52,73.1
5/2/2018 19:55,73.2
5/2/2018 20:00,73.3
5/2/2018 20:01,73.4
5/2/2018 20:05,73.5
5/2/2018 20:06,73.6
5/2/2018 20:09,73.7
5/2/2018 20:11,73.8
5/2/2018 20:15,73.9
5/2/2018 20:17,74
5/2/2018 20:22,74.1
5/2/2018 20:26,74.2
5/2/2018 20:34,74.3
5/2/2018 20:38,74.4
5/2/2018 20:48,74.5
5/2/2018 21:00,74.6
5/2/2018 21:49,74.7
5/2/2018 21:57,74.8
5/2/2018 22:37,74.9
5/2/2018 22:45,75
5/2/2018 23:04,75.1
5/2/2018 23:15,75.2
5/2/2018 23:29,75.3
5/2/2018 23:44,75.4
5/3/2018 0:03,75.5
5/3/2018 0:47,75.6
5/3/2018 1:57,75.7
5/3/2018 2:10,75.8
5/3/2018 2:37,75.9
5/3/2018 2:42,76
5/3/2018 2:51,76.1
5/3/2018 2:55,76.2
5/3/2018 3:02,76.3
5/3/2018 3:06,76.4
5/3/2018 3:14,76.5
5/3/2018 3:17,76.6
5/3/2018 3:22,76.7
5/3/2018 3:25,76.8
5/3/2018 3:30,76.9
5/3/2018 3:33,77
5/3/2018 3:37,77.1
5/3/2018 3:40,77.2
5/3/2018 3:44,77.3
5/3/2018 3:46,77.4
5/3/2018 3:51,77.5
5/3/2018 3:53,77.6
5/3/2018 3:57,77.7
5/3/2018 3:58,77.8
5/3/2018 4:02,77.9
5/3/2018 4:04,78
5/3/2018 4:09,78.1
5/3/2018 4:13,78.2
5/3/2018 4:17,78.3
5/3/2018 4:19,78.4
5/3/2018 4:23,78.5
5/3/2018 4:24,78.6
5/3/2018 4:27,78.7
5/3/2018 4:29,78.8
5/3/2018 4:31,78.9
5/3/2018 4:33,79
5/3/2018 4:36,79.1
5/3/2018 4:38,79.2
5/3/2018 4:44,79.3
5/3/2018 4:47,79.4
5/3/2018 4:53,79.5
5/3/2018 4:56,79.6
5/3/2018 5:00,79.7
5/3/2018 5:02,79.8
5/3/2018 5:04,79.9
5/3/2018 5:06,80
5/3/2018 5:09,80.1
5/3/2018 5:12,80.2
5/3/2018 5:18,80.3
5/3/2018 5:22,80.4
5/3/2018 5:27,80.5
5/3/2018 5:30,80.6
5/3/2018 5:35,80.7
5/3/2018 5:37,80.8
5/3/2018 5:41,80.9
5/3/2018 5:43,81
5/3/2018 5:47,81.1
5/3/2018 5:49,81.2
5/3/2018 5:53,81.3
5/3/2018 5:55,81.4
5/3/2018 5:59,81.5
5/3/2018 6:00,81.6
5/3/2018 6:04,81.7
5/3/2018 6:06,81.8
5/3/2018 6:10,81.9
5/3/2018 6:12,82
5/3/2018 6:17,82.1
5/3/2018 6:19,82.2
5/3/2018 6:24,82.3
5/3/2018 6:27,82.4
5/3/2018 6:33,82.5
5/3/2018 6:37,82.6
5/3/2018 6:42,82.7
5/3/2018 6:45,82.8
5/3/2018 6:50,82.9
5/3/2018 6:53,83
5/3/2018 6:56,83.1
5/3/2018 6:58,83.2
5/3/2018 7:02,83.3
5/3/2018 7:04,83.4
5/3/2018 7:09,83.5
5/3/2018 7:11,83.6
5/3/2018 7:17,83.7
5/3/2018 7:20,83.8
5/3/2018 7:25,83.9
5/3/2018 7:28,84
5/3/2018 7:32,84.1
5/3/2018 7:35,84.2
5/3/2018 7:39,84.3
5/3/2018 7:42,84.4
5/3/2018 7:46,84.5
5/3/2018 7:48,84.6
5/3/2018 7:51,84.7
5/3/2018 7:54,84.8
5/3/2018 7:57,84.9
5/3/2018 7:59,85
5/3/2018 8:02,85.1
5/3/2018 8:04,85.2
5/3/2018 8:08,85.3
5/3/2018 8:11,85.4
5/3/2018 8:16,85.5
5/3/2018 8:18,85.6
5/3/2018 8:24,85.7
5/3/2018 8:28,85.8
5/3/2018 8:36,85.9
5/3/2018 8:40,86
5/3/2018 8:49,86.1
5/3/2018 8:54,86.2
5/3/2018 9:00,86.3
5/3/2018 9:03,86.4
5/3/2018 9:08,86.5
5/3/2018 9:12,86.6
5/3/2018 9:19,86.7
5/3/2018 9:22,86.8
5/3/2018 9:30,86.9
5/3/2018 9:35,87
5/3/2018 9:44,87.1
5/3/2018 9:54,87.2
5/3/2018 10:07,87.3
5/3/2018 10:13,87.4
5/3/2018 10:30,87.5
5/3/2018 10:41,87.6
5/3/2018 11:09,87.7
5/3/2018 11:23,87.8
5/3/2018 13:46,87.9
5/3/2018 14:00,88
5/3/2018 14:26,88.1
5/3/2018 14:39,88.2
5/11/2018 21:29,88.3
5/11/2018 21:41,88.4
5/11/2018 21:55,88.5
5/11/2018 22:01,88.6
5/11/2018 22:15,88.7
5/11/2018 22:18,88.8
5/11/2018 22:25,88.9
5/11/2018 22:29,89
5/11/2018 22:42,89.1
5/11/2018 22:48,89.2
5/11/2018 23:06,89.3
5/11/2018 23:14,89.4
5/11/2018 23:28,89.5
5/11/2018 23:40,89.6
5/11/2018 23:55,89.7
5/12/2018 0:04,89.8
5/12/2018 0:36,89.9
5/12/2018 0:51,90
5/12/2018 1:03,90.1
5/12/2018 1:11,90.2
5/12/2018 1:26,90.3
5/12/2018 1:39,90.4
5/12/2018 2:06,90.5
5/12/2018 2:24,90.6
5/12/2018 2:43,90.7
5/12/2018 2:48,90.8
5/12/2018 2:58,90.9
5/12/2018 3:07,91
5/12/2018 3:24,91.1
5/12/2018 3:32,91.2
5/12/2018 3:50,91.3
5/12/2018 4:01,91.4
5/12/2018 4:43,91.5
5/12/2018 5:02,91.6
5/12/2018 5:24,91.7
5/12/2018 5:31,91.8
5/12/2018 5:57,91.9
5/12/2018 6:08,92
5/12/2018 6:44,92.1
5/12/2018 6:59,92.2
5/12/2018 7:26,92.3
5/12/2018 7:38,92.4
5/12/2018 8:03,92.5
5/12/2018 8:23,92.6
5/12/2018 9:43,92.7
5/12/2018 11:31,92.8
5/12/2018 18:51,92.9
5/12/2018 18:56,93
5/12/2018 19:08,93.1
5/12/2018 19:11,93.2
5/12/2018 19:18,93.3
5/12/2018 19:20,93.4
5/12/2018 19:28,93.5
5/12/2018 19:31,93.6
5/12/2018 19:40,93.7
5/12/2018 19:46,93.8
5/12/2018 19:57,93.9
5/12/2018 20:01,94
5/12/2018 20:12,94.1
5/12/2018 20:14,94.2
5/12/2018 20:21,94.3
5/12/2018 20:28,94.4
5/12/2018 20:52,94.5
5/12/2018 21:03,94.6
5/12/2018 21:11,94.7
5/12/2018 21:14,94.8
5/12/2018 21:23,94.9
5/12/2018 21:27,95
5/12/2018 21:43,95.1
5/12/2018 21:49,95.2
5/12/2018 22:23,95.3
5/12/2018 22:33,95.4
5/12/2018 23:08,95.5
5/12/2018 23:18,95.6
5/12/2018 23:35,95.7
5/12/2018 23:43,95.8
5/13/2018 0:00,95.9
5/13/2018 0:10,96
5/13/2018 0:31,96.1
5/13/2018 0:49,96.2
5/13/2018 1:25,96.3
5/13/2018 1:44,96.4
5/13/2018 2:23,96.5
5/13/2018 2:42,96.6
5/13/2018 3:16,96.7
5/13/2018 3:34,96.8
5/13/2018 5:06,96.9
5/13/2018 6:06,97
5/13/2018 6:51,97.1
5/13/2018 6:56,97.2
5/13/2018 7:08,97.3
5/13/2018 7:16,97.4
5/13/2018 7:34,97.5
5/13/2018 7:44,97.6
5/13/2018 8:25,97.7
5/13/2018 16:30,97.8
5/13/2018 16:58,97.9
5/13/2018 18:06,98
5/13/2018 18:09,98.1
5/13/2018 18:10,98.2
5/13/2018 18:14,98.3
5/13/2018 18:19,98.4
5/13/2018 19:19,98.5
5/13/2018 22:23,98.6
5/13/2018 22:26,98.7
5/13/2018 22:27,98.8
5/13/2018 22:31,98.9
5/13/2018 22:33,99
5/13/2018 22:35,99.1
5/13/2018 22:36,99.2
5/13/2018 22:37,99.3
5/13/2018 22:38,99.4
5/13/2018 22:44,99.5
5/13/2018 22:45,99.6
5/13/2018 22:49,99.7
5/13/2018 23:40,99.8
5/18/2018 15:41,99.9
5/18/2018 15:42,100
5/18/2018 15:43,100.1
5/18/2018 15:43,100.2
5/18/2018 15:44,100.3
5/18/2018 15:45,100.4
5/18/2018 15:46,100.5
5/18/2018 15:47,100.6
5/18/2018 15:49,100.7
5/18/2018 15:51,100.8
5/18/2018 15:57,100.9
5/18/2018 16:02,101
5/18/2018 16:36,101.1
5/18/2018 16:58,101.2
5/19/2018 5:18,101.3
5/19/2018 5:36,101.4
5/19/2018 6:28,101.5
5/19/2018 7:08,101.6
5/19/2018 7:38,101.7
5/19/2018 7:52,101.8
5/19/2018 8:11,101.9
5/19/2018 8:17,102
5/19/2018 8:35,102.1
5/19/2018 8:49,102.2
5/19/2018 10:06,102.3
5/19/2018 10:17,102.4
5/19/2018 10:44,102.5
5/19/2018 10:55,102.6
5/19/2018 11:10,102.7
5/19/2018 11:20,102.8
5/19/2018 11:39,102.9
5/19/2018 11:53,103
5/19/2018 15:54,103.1
5/19/2018 20:47,103.2
5/19/2018 21:04,103.3
5/19/2018 21:11,103.4
5/19/2018 21:32,103.5
5/19/2018 21:37,103.6
5/19/2018 22:03,103.7
5/19/2018 22:12,103.8
5/19/2018 22:36,103.9
5/19/2018 22:52,104
5/19/2018 23:33,104.1
5/19/2018 23:45,104.2
5/20/2018 0:07,104.3
5/20/2018 0:24,104.4
5/20/2018 0:52,104.5
5/20/2018 1:08,104.6
5/20/2018 1:52,104.7
5/20/2018 2:10,104.8
5/20/2018 2:55,104.9
5/20/2018 3:20,105
5/20/2018 3:46,105.1
5/20/2018 3:53,105.2
5/20/2018 4:45,105.3
5/20/2018 5:03,105.4
5/20/2018 5:30,105.5
5/20/2018 5:49,105.6
5/20/2018 6:43,105.7
5/20/2018 6:59,105.8
5/20/2018 7:16,105.9
5/20/2018 7:25,106
5/20/2018 7:55,106.1
5/20/2018 8:29,106.2
5/20/2018 16:51,106.3
5/21/2018 4:52,106.4
5/22/2018 16:49,106.5
5/22/2018 16:51,106.6
5/22/2018 16:52,106.7
5/22/2018 16:53,106.8
5/22/2018 16:54,106.9
5/22/2018 16:54,107
5/22/2018 16:55,107.1
5/22/2018 16:55,107.2
5/22/2018 16:55,107.3
5/22/2018 16:55,107.4
5/22/2018 16:56,107.5
5/22/2018 16:56,107.6
5/22/2018 16:56,107.7
5/22/2018 16:56,107.8
5/22/2018 16:56,107.9
5/22/2018 16:57,108
5/22/2018 16:57,108.1
5/22/2018 16:57,108.2
5/22/2018 16:57,108.3
5/22/2018 16:57,108.4
5/22/2018 16:57,108.5
5/22/2018 16:57,108.6
5/22/2018 16:57,108.7
5/22/2018 16:58,108.8
5/22/2018 16:58,108.9
5/22/2018 16:58,109
5/22/2018 16:58,109.1
5/22/2018 16:58,109.2
5/22/2018 16:59,109.3
5/22/2018 16:59,109.4
5/22/2018 17:00,109.5
5/22/2018 17:00,109.6
5/22/2018 17:00,109.7
5/22/2018 17:01,109.8
5/22/2018 17:02,109.9
5/22/2018 17:03,110
5/22/2018 17:22,110.1
5/22/2018 17:32,110.2
5/22/2018 17:34,110.3
5/22/2018 17:38,110.4
5/22/2018 18:17,110.5
5/22/2018 18:18,110.6
5/22/2018 18:18,110.7
5/22/2018 18:18,110.8
5/22/2018 18:19,110.9
5/22/2018 18:19,111
5/22/2018 18:20,111.1
5/22/2018 18:23,111.2
5/22/2018 18:30,111.3
5/22/2018 18:47,111.4
5/22/2018 18:59,111.5
5/22/2018 19:27,111.6
5/23/2018 2:26,111.7
5/28/2018 16:04,111.8
5/30/2018 16:02,111.9
6/17/2018 11:47,112
6/17/2018 13:20,112.1
6/17/2018 13:23,112.2
6/17/2018 13:28,112.3
6/17/2018 13:32,112.4
6/17/2018 13:39,112.5
6/17/2018 17:41,112.6
6/17/2018 19:50,112.7
6/17/2018 19:54,112.8
6/17/2018 20:01,112.9
6/17/2018 20:05,113
6/17/2018 20:12,113.1
6/17/2018 20:18,113.2
6/17/2018 20:48,113.3
6/17/2018 21:24,113.4
6/17/2018 21:29,113.5
6/17/2018 21:32,113.6
6/17/2018 21:36,113.7
6/17/2018 21:41,113.8
6/17/2018 21:48,113.9
6/17/2018 21:54,114
6/17/2018 22:05,114.1
6/17/2018 22:23,114.2
6/17/2018 22:34,114.3
6/17/2018 22:40,114.4
6/17/2018 22:46,114.5
6/17/2018 22:53,114.6
6/17/2018 23:02,114.7
6/17/2018 23:09,114.8
6/17/2018 23:16,114.9
6/17/2018 23:19,115
6/17/2018 23:25,115.1
6/17/2018 23:39,115.2
6/18/2018 0:44,115.3
6/18/2018 1:38,115.4
6/18/2018 4:02,115.5
6/18/2018 5:07,115.6
6/18/2018 5:32,115.7
6/18/2018 5:47,115.8
6/18/2018 6:07,115.9
6/18/2018 6:17,116
6/18/2018 6:33,116.1
6/18/2018 6:46,116.2
6/18/2018 7:02,116.3
6/18/2018 7:13,116.4
6/18/2018 7:49,116.5
6/18/2018 8:07,116.6
6/18/2018 8:42,116.7
6/19/2018 0:32,116.8
6/19/2018 0:48,116.9
6/19/2018 2:08,117
6/19/2018 4:01,117.1
6/19/2018 15:54,117.2
6/19/2018 15:56,117.3
6/19/2018 15:57,117.4
6/19/2018 15:58,117.5
6/19/2018 15:58,117.6
6/19/2018 17:19,117.7
6/19/2018 17:20,117.8
6/19/2018 17:22,117.9
6/19/2018 17:23,118
6/19/2018 17:23,118.1
6/19/2018 17:24,118.2
6/19/2018 17:26,118.3
6/19/2018 20:50,118.4
6/19/2018 20:54,118.5
6/19/2018 21:00,118.6
6/19/2018 21:26,118.7
6/21/2018 14:27,118.8
6/21/2018 14:47,118.9
6/21/2018 14:51,119
6/21/2018 15:10,119.1
6/23/2018 22:20,119.2
6/23/2018 22:24,119.3
6/23/2018 22:27,119.4
6/23/2018 22:33,119.5
6/23/2018 23:17,119.6
6/24/2018 0:47,119.7
6/24/2018 0:59,119.8
6/24/2018 2:27,119.9
6/24/2018 2:29,120
6/24/2018 2:34,120.1
6/24/2018 8:34,120.2
6/24/2018 10:28,120.3
6/24/2018 10:31,120.4
6/24/2018 10:33,120.5
6/24/2018 10:34,120.6
6/24/2018 10:37,120.7
6/24/2018 10:40,120.8
6/24/2018 10:45,120.9
6/24/2018 11:48,121
6/24/2018 12:33,121.1
6/24/2018 12:39,121.2
6/24/2018 12:42,121.3
6/24/2018 12:45,121.4
6/24/2018 12:50,121.5
6/24/2018 12:55,121.6
6/24/2018 12:57,121.7
6/24/2018 12:59,121.8
6/24/2018 13:01,121.9
6/24/2018 13:02,122
6/24/2018 13:02,122.1
6/24/2018 13:03,122.2
6/24/2018 13:03,122.3
6/24/2018 13:04,122.4
6/24/2018 13:05,122.5
6/24/2018 13:07,122.6
6/24/2018 13:11,122.7
6/24/2018 13:24,122.8
6/30/2018 12:54,122.9
6/30/2018 12:54,123
6/30/2018 12:54,123.1
6/30/2018 12:55,123.2
6/30/2018 12:55,123.3
6/30/2018 12:55,123.4
6/30/2018 12:55,123.5
6/30/2018 12:56,123.6
6/30/2018 12:56,123.7
6/30/2018 12:57,123.8
6/30/2018 12:57,123.9
6/30/2018 12:58,124
6/30/2018 12:59,124.1
6/30/2018 13:01,124.2
6/30/2018 13:05,124.3
6/30/2018 13:13,124.4
6/30/2018 14:09,124.5
6/30/2018 14:12,124.6
6/30/2018 14:13,124.7
6/30/2018 14:14,124.8
6/30/2018 14:14,124.9
6/30/2018 14:15,125
6/30/2018 14:16,125.1
6/30/2018 14:16,125.2
6/30/2018 14:17,125.3
6/30/2018 14:17,125.4
6/30/2018 14:18,125.5
6/30/2018 14:19,125.6
6/30/2018 14:20,125.7
6/30/2018 14:22,125.8
6/30/2018 14:40,125.9
6/30/2018 14:43,126
6/30/2018 15:07,126.1
6/30/2018 15:08,126.2
6/30/2018 15:09,126.3
6/30/2018 15:10,126.4
6/30/2018 16:00,126.5
6/30/2018 16:14,126.6
6/30/2018 16:16,126.7
6/30/2018 16:16,126.8
6/30/2018 16:17,126.9
6/30/2018 16:17,127
6/30/2018 16:17,127.1
6/30/2018 16:18,127.2
6/30/2018 16:19,127.3
6/30/2018 16:19,127.4
6/30/2018 16:20,127.5
6/30/2018 16:20,127.6
6/30/2018 16:20,127.7
6/30/2018 16:33,127.8
7/4/2018 16:18,127.9
7/4/2018 16:20,128
7/4/2018 16:24,128.1
7/4/2018 16:26,128.2
7/4/2018 16:28,128.3
7/4/2018 16:29,128.4
7/4/2018 16:30,128.5
7/4/2018 16:31,128.6
7/4/2018 16:33,128.7
7/4/2018 16:34,128.8
7/4/2018 16:39,128.9
7/4/2018 16:43,129
7/4/2018 16:49,129.1
7/4/2018 16:51,129.2
7/4/2018 16:55,129.3
7/4/2018 16:58,129.4
7/4/2018 17:00,129.5
7/4/2018 17:00,129.6
7/4/2018 17:02,129.7
7/4/2018 17:04,129.8
7/4/2018 17:12,129.9
7/4/2018 17:19,130
7/4/2018 17:24,130.1
7/4/2018 17:28,130.2
7/4/2018 18:04,130.3
7/12/2018 13:17,130.4
7/12/2018 13:27,130.5
7/12/2018 13:32,130.6
7/12/2018 13:35,130.7
7/12/2018 13:37,130.8
7/12/2018 13:42,130.9
7/12/2018 13:44,131
7/12/2018 13:46,131.1
7/12/2018 13:47,131.2
7/12/2018 13:48,131.3
7/12/2018 13:49,131.4
7/12/2018 13:50,131.5
7/12/2018 13:51,131.6
7/12/2018 13:52,131.7
7/12/2018 13:54,131.8
7/12/2018 13:57,131.9
7/12/2018 13:59,132
7/12/2018 14:03,132.1
7/12/2018 14:11,132.2
7/12/2018 14:18,132.3
7/12/2018 14:23,132.4
7/12/2018 14:28,132.5
7/12/2018 14:30,132.6
7/12/2018 14:33,132.7
7/12/2018 14:36,132.8
7/12/2018 14:41,132.9
7/12/2018 14:45,133
7/12/2018 14:59,133.1
7/12/2018 15:10,133.2
7/12/2018 15:25,133.3
7/12/2018 15:47,133.4
7/15/2018 11:35,133.5
7/15/2018 11:41,133.6
7/15/2018 11:55,133.7
7/15/2018 14:26,133.8
7/15/2018 14:36,133.9
7/15/2018 14:37,134
7/15/2018 14:38,134.1
7/15/2018 14:39,134.2
7/15/2018 14:41,134.3
7/15/2018 14:42,134.4
7/15/2018 14:44,134.5
7/15/2018 14:45,134.6
7/15/2018 14:47,134.7
7/15/2018 14:48,134.8
7/15/2018 14:49,134.9
7/15/2018 14:50,135
7/15/2018 14:51,135.1
7/15/2018 14:53,135.2
7/15/2018 14:54,135.3
7/15/2018 14:56,135.4
7/15/2018 14:58,135.5
7/15/2018 15:00,135.6
7/15/2018 15:03,135.7
7/15/2018 15:06,135.8
7/15/2018 15:09,135.9
7/15/2018 15:11,136
7/15/2018 15:14,136.1
7/15/2018 15:16,136.2
7/15/2018 15:20,136.3
7/15/2018 15:23,136.4
7/15/2018 15:28,136.5
7/15/2018 15:38,136.6
7/22/2018 14:06,136.7
7/22/2018 17:32,136.8
7/22/2018 18:07,136.9
7/22/2018 18:15,137
7/22/2018 18:20,137.1
7/22/2018 18:26,137.2
7/23/2018 5:02,137.3
7/23/2018 5:15,137.4
7/23/2018 12:17,137.5
7/23/2018 12:20,137.6
7/23/2018 12:21,137.7
7/23/2018 12:23,137.8
7/23/2018 12:25,137.9
7/23/2018 12:26,138
7/23/2018 12:29,138.1
7/23/2018 12:50,138.2
7/23/2018 13:33,138.3
7/23/2018 13:53,138.4
7/23/2018 13:53,138.5
7/23/2018 13:54,138.6
7/23/2018 13:55,138.7
7/23/2018 13:56,138.8
7/23/2018 13:58,138.9
7/23/2018 13:59,139
7/23/2018 13:59,139.1
7/23/2018 14:00,139.2
7/23/2018 14:01,139.3
7/23/2018 14:02,139.4
7/23/2018 14:05,139.5
7/23/2018 14:06,139.6
7/23/2018 14:07,139.7
7/23/2018 14:08,139.8
7/23/2018 14:09,139.9
7/23/2018 14:11,140
7/23/2018 14:16,140.1
7/23/2018 14:17,140.2
7/23/2018 14:18,140.3
7/23/2018 14:19,140.4
7/23/2018 14:20,140.5
7/23/2018 14:21,140.6
7/23/2018 14:23,140.7
7/23/2018 14:24,140.8
7/23/2018 14:27,140.9
7/23/2018 14:31,141
7/23/2018 14:45,141.1
7/23/2018 14:54,141.2
7/23/2018 15:01,141.3
7/23/2018 15:07,141.4
7/23/2018 15:08,141.5
7/23/2018 15:08,141.6
7/23/2018 15:09,141.7
7/23/2018 15:10,141.8
7/23/2018 15:11,141.9
7/23/2018 15:16,142
7/23/2018 16:52,142.1
7/23/2018 18:19,142.2
7/23/2018 18:20,142.3
7/23/2018 18:21,142.4
7/23/2018 18:22,142.5
7/23/2018 18:23,142.6
7/23/2018 18:24,142.7
7/23/2018 18:25,142.8
7/23/2018 18:26,142.9
7/23/2018 18:27,143
7/23/2018 18:33,143.1
7/25/2018 13:50,143.2
7/25/2018 13:53,143.3
7/25/2018 13:55,143.4
7/25/2018 13:59,143.5
7/25/2018 16:59,143.6
7/25/2018 17:06,143.7
7/25/2018 17:09,143.8
7/25/2018 17:15,143.9
7/25/2018 17:16,144
7/25/2018 17:17,144.1
7/25/2018 17:18,144.2
7/25/2018 17:19,144.3
7/25/2018 17:19,144.4
7/25/2018 17:20,144.5
7/25/2018 17:21,144.6
7/26/2018 0:16,144.7
7/26/2018 0:26,144.8
7/26/2018 0:30,144.9
7/26/2018 0:33,145
7/26/2018 0:35,145.1
7/26/2018 0:36,145.2
7/26/2018 0:37,145.3
7/26/2018 0:38,145.4
7/26/2018 0:39,145.5
7/26/2018 0:40,145.6
7/26/2018 0:41,145.7
7/26/2018 0:42,145.8
7/26/2018 0:44,145.9
7/26/2018 0:47,146
7/26/2018 0:51,146.1
7/26/2018 0:54,146.2
7/26/2018 1:00,146.3
7/26/2018 3:03,146.4
7/26/2018 15:20,146.5
7/26/2018 15:21,146.6
7/26/2018 15:22,146.7
7/26/2018 15:23,146.8
7/26/2018 15:27,146.9
7/26/2018 15:30,147
7/26/2018 15:33,147.1
7/27/2018 12:43,147.2
7/27/2018 12:46,147.3
7/27/2018 12:47,147.4
7/27/2018 12:58,147.5
7/28/2018 13:23,147.6
7/28/2018 13:24,147.7
7/28/2018 13:30,147.8
7/28/2018 15:12,147.9
7/28/2018 15:18,148
7/28/2018 15:57,148.1
7/28/2018 15:59,148.2
7/28/2018 16:05,148.3
7/28/2018 16:19,148.4
7/29/2018 18:01,148.5
8/3/2018 9:34,148.6
8/3/2018 11:26,148.7
8/3/2018 12:03,148.8
8/5/2018 5:19,148.9
8/5/2018 5:53,149
8/5/2018 6:27,149.1
8/5/2018 6:40,149.2
8/5/2018 6:55,149.3
8/5/2018 7:07,149.4
8/5/2018 10:59,149.5
8/5/2018 11:00,149.6
8/5/2018 11:01,149.7
8/5/2018 17:26,149.8
8/5/2018 19:18,149.9
8/8/2018 8:09,150
8/8/2018 8:16,150.1
8/8/2018 8:24,150.2
8/8/2018 8:34,150.3
8/14/2018 16:48,150.4
8/14/2018 16:49,150.5
8/14/2018 16:49,150.6
8/14/2018 16:50,150.7
8/14/2018 16:51,150.8
8/14/2018 16:52,150.9
8/14/2018 16:52,151
8/14/2018 16:52,151.1
8/14/2018 16:53,151.2
8/14/2018 16:53,151.3
8/14/2018 16:53,151.4
8/14/2018 16:54,151.5
8/14/2018 16:55,151.6
8/14/2018 17:14,151.7
8/14/2018 17:21,151.8
8/14/2018 17:31,151.9
8/18/2018 16:28,152
8/18/2018 16:34,152.1
8/18/2018 16:46,152.2
8/31/2018 13:27,152.3
9/5/2018 0:11,152.4
9/5/2018 2:39,152.5
9/6/2018 13:40,152.6
9/19/2018 16:05,152.7
9/19/2018 16:06,152.8
9/19/2018 16:09,152.9
9/19/2018 17:07,153
9/28/2018 11:25,153.1
9/28/2018 13:05,153.2
9/28/2018 13:39,153.3
9/28/2018 13:53,153.4
9/28/2018 14:30,153.5
9/28/2018 15:05,153.6
9/28/2018 16:10,153.7
9/28/2018 17:15,153.8
9/30/2018 7:28,153.9
9/30/2018 10:53,154
10/4/2018 12:37,154.1
10/4/2018 12:44,154.2
10/4/2018 13:07,154.3
10/6/2018 4:42,154.4
10/6/2018 18:57,154.5
10/7/2018 10:49,154.6
10/7/2018 15:01,154.7
10/7/2018 16:02,154.8
10/7/2018 17:03,154.9
10/7/2018 17:42,155
10/7/2018 17:50,155.1
10/7/2018 18:04,155.2
10/7/2018 18:21,155.3
10/7/2018 18:36,155.4
10/7/2018 19:00,155.5
10/7/2018 19:35,155.6
10/7/2018 19:57,155.7
10/7/2018 20:39,155.8
10/7/2018 20:55,155.9
10/7/2018 21:05,156
10/7/2018 21:15,156.1
10/7/2018 21:35,156.2
10/7/2018 22:03,156.3
10/7/2018 22:14,156.4
10/7/2018 22:26,156.5
10/7/2018 22:37,156.6
10/7/2018 22:46,156.7
10/7/2018 22:51,156.8
10/7/2018 23:02,156.9
10/7/2018 23:09,157
10/7/2018 23:14,157.1
10/7/2018 23:18,157.2
10/7/2018 23:26,157.3
10/7/2018 23:39,157.4
10/7/2018 23:58,157.5
10/8/2018 0:18,157.6
10/8/2018 0:28,157.7
10/8/2018 0:34,157.8
10/8/2018 0:41,157.9
10/8/2018 0:52,158
10/8/2018 1:10,158.1
10/8/2018 1:19,158.2
10/8/2018 1:40,158.3
10/8/2018 1:56,158.4
10/8/2018 2:29,158.5
10/8/2018 3:29,158.6
10/8/2018 4:11,158.7
10/8/2018 6:06,158.8
10/8/2018 8:30,158.9
10/8/2018 9:06,159
10/8/2018 11:48,159.1
10/8/2018 12:28,159.2
10/8/2018 12:42,159.3
10/8/2018 12:58,159.4
10/8/2018 13:17,159.5
10/8/2018 14:27,159.6
10/8/2018 15:37,159.7
10/8/2018 15:56,159.8
10/8/2018 16:20,159.9
10/8/2018 16:53,160
10/8/2018 18:10,160.1
10/8/2018 19:25,160.2
10/8/2018 19:49,160.3
10/8/2018 20:10,160.4
10/8/2018 20:39,160.5
10/8/2018 21:06,160.6
10/8/2018 21:29,160.7
10/8/2018 21:53,160.8
10/8/2018 22:12,160.9
10/8/2018 22:28,161
10/8/2018 22:47,161.1
10/8/2018 23:04,161.2
10/9/2018 0:06,161.3
10/9/2018 0:45,161.4
10/9/2018 2:08,161.5
10/9/2018 3:20,161.6
10/9/2018 3:41,161.7
10/9/2018 4:12,161.8
10/9/2018 4:59,161.9
10/9/2018 5:39,162
10/9/2018 6:20,162.1
10/9/2018 7:37,162.2
10/9/2018 22:03,162.3
10/9/2018 22:31,162.4
10/9/2018 23:37,162.5
10/11/2018 8:49,162.6
10/11/2018 12:04,162.7
