Date,P_kPa,T_C
1/13/2021 2:00,74.864,2.624
1/13/2021 2:15,74.886,2.41
1/13/2021 2:30,74.845,2.088
1/13/2021 2:45,74.817,1.98
1/13/2021 3:00,74.822,1.872
1/13/2021 3:15,74.794,1.98
1/13/2021 3:30,74.755,1.872
1/13/2021 3:45,74.744,2.088
1/13/2021 4:00,74.755,2.088
1/13/2021 4:15,74.767,2.088
1/13/2021 4:30,74.755,2.088
1/13/2021 4:45,74.728,2.195
1/13/2021 5:00,74.743,1.872
1/13/2021 5:15,74.77,1.548
1/13/2021 5:30,74.854,1.656
1/13/2021 5:45,74.903,1.33
1/13/2021 6:00,74.966,1.439
1/13/2021 6:15,74.999,1.439
1/13/2021 6:30,74.999,1.439
1/13/2021 6:45,75.017,1.548
1/13/2021 7:00,74.994,1.548
1/13/2021 7:15,75.018,1.764
1/13/2021 7:30,75.018,1.764
1/13/2021 7:45,75.03,1.98
1/13/2021 8:00,75.02,2.195
1/13/2021 8:15,75.009,2.41
1/13/2021 8:30,75.049,2.73
1/13/2021 8:45,75.056,3.049
1/13/2021 9:00,75.052,3.998
1/13/2021 9:15,75.098,6.573
1/13/2021 9:30,75.185,9.669
1/13/2021 9:45,75.061,5.86
1/13/2021 10:00,74.984,4.831
1/13/2021 10:15,74.939,4.831
1/13/2021 10:30,74.86,5.037
1/13/2021 10:45,74.776,5.141
1/13/2021 11:00,74.736,5.244
1/13/2021 11:15,74.652,7.079
1/13/2021 11:30,74.741,10.259
1/13/2021 11:45,74.756,9.176
1/13/2021 12:00,74.669,8.082
1/13/2021 12:15,74.564,6.674
1/13/2021 12:30,74.424,6.37
1/13/2021 12:45,74.371,7.079
1/13/2021 13:00,74.377,9.472
1/13/2021 13:15,74.366,13.365
1/13/2021 13:30,74.386,11.819
1/13/2021 13:45,74.398,10.846
1/13/2021 14:00,74.39,15.473
1/13/2021 14:15,74.424,20.615
1/13/2021 14:30,74.412,20.615
1/13/2021 14:45,74.386,18.14
1/13/2021 15:00,74.368,10.944
1/13/2021 15:15,74.38,10.944
1/13/2021 15:30,74.421,10.161
1/13/2021 15:45,74.514,6.573
1/13/2021 16:00,74.456,4.831
1/13/2021 16:15,74.462,3.893
1/13/2021 16:30,74.518,4.102
1/13/2021 16:45,74.563,3.683
1/13/2021 17:00,74.613,3.578
1/13/2021 17:15,74.585,3.261
1/13/2021 17:30,74.539,2.837
1/13/2021 17:45,74.561,2.624
1/13/2021 18:00,74.511,2.73
1/13/2021 18:15,74.551,3.049
1/13/2021 18:30,74.568,3.155
1/13/2021 18:45,74.528,3.049
1/13/2021 19:00,74.539,2.837
1/13/2021 19:15,74.533,2.517
1/13/2021 19:30,74.529,1.656
1/13/2021 19:45,74.488,1.33
1/13/2021 20:00,74.365,1.33
1/13/2021 20:15,74.407,1.872
1/13/2021 20:30,74.324,2.195
1/13/2021 20:45,74.212,2.195
1/13/2021 21:00,74.155,1.98
1/13/2021 21:15,74.137,1.656
1/13/2021 21:30,74.148,1.656
1/13/2021 21:45,74.151,1.112
1/13/2021 22:00,74.158,0.453
1/13/2021 22:15,74.228,0.121
1/13/2021 22:30,74.236,-0.325
1/13/2021 22:45,74.272,-0.662
1/13/2021 23:00,74.295,-1.228
1/13/2021 23:15,74.306,-1.799
1/13/2021 23:30,74.387,-2.494
1/13/2021 23:45,74.437,-2.962
1/14/2021 0:00,74.464,-3.434
1/14/2021 0:15,74.569,-3.911
1/14/2021 0:30,74.479,-4.272
1/14/2021 0:45,74.467,-4.636
1/14/2021 1:00,74.474,-4.88
1/14/2021 1:15,74.529,-5.249
1/14/2021 1:30,74.59,-5.87
1/14/2021 1:45,74.574,-6.12
1/14/2021 2:00,74.633,-6.246
1/14/2021 2:15,74.606,-6.499
1/14/2021 2:30,74.628,-6.499
1/14/2021 2:45,74.661,-6.499
1/14/2021 3:00,74.72,-6.626
1/14/2021 3:15,74.712,-6.754
1/14/2021 3:30,74.718,-7.01
1/14/2021 3:45,74.745,-7.267
1/14/2021 4:00,74.759,-7.397
1/14/2021 4:15,74.773,-7.527
1/14/2021 4:30,74.792,-7.918
1/14/2021 4:45,74.819,-8.182
1/14/2021 5:00,74.821,-8.314
1/14/2021 5:15,74.813,-8.447
1/14/2021 5:30,74.792,-8.58
1/14/2021 5:45,74.806,-8.713
1/14/2021 6:00,74.83,-8.847
1/14/2021 6:15,74.808,-8.847
1/14/2021 6:30,74.808,-8.847
1/14/2021 6:45,74.808,-8.847
1/14/2021 7:00,74.777,-8.982
1/14/2021 7:15,74.788,-8.982
1/14/2021 7:30,74.777,-8.982
1/14/2021 7:45,74.777,-8.982
1/14/2021 8:00,74.774,-8.847
1/14/2021 8:15,74.728,-8.713
1/14/2021 8:30,74.716,-8.05
1/14/2021 8:45,74.709,-7.657
1/14/2021 9:00,74.732,-7.138
1/14/2021 9:15,74.651,-3.672
1/14/2021 9:30,74.792,3.155
1/14/2021 9:45,74.799,4.311
1/14/2021 10:00,74.776,4.519
1/14/2021 10:15,74.817,6.573
1/14/2021 10:30,74.852,7.481
1/14/2021 10:45,74.799,4.102
1/14/2021 11:00,74.687,-0.662
1/14/2021 11:15,74.705,-1.114
1/14/2021 11:30,74.557,-1.341
1/14/2021 11:45,74.653,1.656
1/14/2021 12:00,74.695,2.41
1/14/2021 12:15,74.634,1.33
1/14/2021 12:30,74.552,-1.799
1/14/2021 12:45,74.548,-1.684
1/14/2021 13:00,74.522,1.33
1/14/2021 13:15,74.609,6.471
1/14/2021 13:30,74.593,1.003
1/14/2021 13:45,74.512,-1.914
1/14/2021 14:00,74.599,2.303
1/14/2021 14:15,74.626,6.573
1/14/2021 14:30,74.596,7.983
1/14/2021 14:45,74.731,6.877
1/14/2021 15:00,74.626,-0.549
1/14/2021 15:15,74.603,0.01
1/14/2021 15:30,74.647,3.788
1/14/2021 15:45,74.675,3.472
1/14/2021 16:00,74.685,-0.887
1/14/2021 16:15,74.665,-4.514
1/14/2021 16:30,74.641,-6.12
1/14/2021 16:45,74.664,-6.626
1/14/2021 17:00,74.628,-7.01
1/14/2021 17:15,74.656,-7.267
1/14/2021 17:30,74.69,-7.267
1/14/2021 17:45,74.692,-7.397
1/14/2021 18:00,74.715,-7.397
1/14/2021 18:15,74.681,-7.397
1/14/2021 18:30,74.715,-7.397
1/14/2021 18:45,74.709,-7.138
1/14/2021 19:00,74.715,-6.882
1/14/2021 19:15,74.723,-6.754
1/14/2021 19:30,74.737,-6.882
1/14/2021 19:45,74.762,-7.01
1/14/2021 20:00,74.771,-6.882
1/14/2021 20:15,74.774,-7.01
1/14/2021 20:30,74.787,-7.138
1/14/2021 20:45,74.818,-7.01
1/14/2021 21:00,74.785,-7.01
1/14/2021 21:15,74.765,-7.138
1/14/2021 21:30,74.745,-7.267
1/14/2021 21:45,74.782,-7.397
1/14/2021 22:00,74.751,-7.527
1/14/2021 22:15,74.773,-7.527
1/14/2021 22:30,74.751,-7.527
1/14/2021 22:45,74.784,-7.527
1/14/2021 23:00,74.751,-7.527
1/14/2021 23:15,74.798,-7.657
1/14/2021 23:30,74.825,-7.918
1/14/2021 23:45,74.781,-7.918
1/15/2021 0:00,74.77,-7.918
1/15/2021 0:15,74.801,-7.787
1/15/2021 0:30,74.776,-7.657
1/15/2021 0:45,74.762,-7.527
1/15/2021 1:00,74.807,-7.527
1/15/2021 1:15,74.782,-7.397
1/15/2021 1:30,74.793,-7.397
1/15/2021 1:45,74.773,-7.527
1/15/2021 2:00,74.762,-7.527
1/15/2021 2:15,74.804,-7.397
1/15/2021 2:30,74.779,-7.267
1/15/2021 2:45,74.776,-7.138
1/15/2021 3:00,74.751,-7.01
1/15/2021 3:15,74.723,-6.754
1/15/2021 3:30,74.726,-6.373
1/15/2021 3:45,74.739,-5.995
1/15/2021 4:00,74.71,-5.745
1/15/2021 4:15,74.721,-5.745
1/15/2021 4:30,74.766,-5.745
1/15/2021 4:45,74.758,-5.87
1/15/2021 5:00,74.774,-5.62
1/15/2021 5:15,74.76,-5.496
1/15/2021 5:30,74.734,-5.372
1/15/2021 5:45,74.739,-5.125
1/15/2021 6:00,74.743,-4.88
1/15/2021 6:15,74.728,-4.758
1/15/2021 6:30,74.736,-4.636
1/15/2021 6:45,74.74,-4.393
1/15/2021 7:00,74.725,-4.272
1/15/2021 7:15,74.714,-4.272
1/15/2021 7:30,74.722,-4.152
1/15/2021 7:45,74.699,-3.792
1/15/2021 8:00,74.699,-3.434
1/15/2021 8:15,74.717,-2.962
1/15/2021 8:30,74.748,-2.261
1/15/2021 8:45,74.745,-1.001
1/15/2021 9:00,74.814,-0.213
1/15/2021 9:15,74.766,1.872
1/15/2021 9:30,74.928,6.978
1/15/2021 9:45,74.866,4.727
1/15/2021 10:00,74.872,4.623
1/15/2021 10:15,74.861,12.11
1/15/2021 10:30,74.915,15.378
1/15/2021 10:45,74.922,16.332
1/15/2021 11:00,74.89,18.616
1/15/2021 11:15,74.929,11.625
1/15/2021 11:30,74.849,15.951
1/15/2021 11:45,74.844,17.475
1/15/2021 12:00,74.833,15.282
1/15/2021 12:15,74.879,12.497
1/15/2021 12:30,74.789,6.471
1/15/2021 12:45,74.73,5.757
1/15/2021 13:00,74.724,10.846
1/15/2021 13:15,74.799,15.282
1/15/2021 13:30,74.781,10.161
1/15/2021 13:45,74.722,6.471
1/15/2021 14:00,74.713,11.819
1/15/2021 14:15,74.762,15.473
1/15/2021 14:30,74.814,13.558
1/15/2021 14:45,74.852,12.401
1/15/2021 15:00,74.811,8.68
1/15/2021 15:15,74.819,9.768
1/15/2021 15:30,74.856,13.75
1/15/2021 15:45,74.855,11.722
1/15/2021 16:00,74.876,8.182
1/15/2021 16:15,74.848,5.45
1/15/2021 16:30,74.809,3.049
1/15/2021 16:45,74.862,2.195
1/15/2021 17:00,74.852,1.221
1/15/2021 17:15,74.843,0.674
1/15/2021 17:30,74.821,0.674
1/15/2021 17:45,74.842,0.453
1/15/2021 18:00,74.84,0.232
1/15/2021 18:15,74.825,-0.213
1/15/2021 18:30,74.817,-0.549
1/15/2021 18:45,74.788,-0.662
1/15/2021 19:00,74.828,-0.549
1/15/2021 19:15,74.835,-0.437
1/15/2021 19:30,74.835,-1.001
1/15/2021 19:45,74.797,-1.456
1/15/2021 20:00,74.763,-1.456
1/15/2021 20:15,74.763,-1.456
1/15/2021 20:30,74.727,-1.684
1/15/2021 20:45,74.776,-1.799
1/15/2021 21:00,74.755,-2.145
1/15/2021 21:15,74.774,-2.03
1/15/2021 21:30,74.726,-2.261
1/15/2021 21:45,74.727,-2.61
1/15/2021 22:00,74.764,-2.377
1/15/2021 22:15,74.741,-1.456
1/15/2021 22:30,74.768,-1.001
1/15/2021 22:45,74.779,-1.001
1/15/2021 23:00,74.772,-1.114
1/15/2021 23:15,74.721,-1.228
1/15/2021 23:30,74.703,-1.341
1/15/2021 23:45,74.658,-1.341
1/16/2021 0:00,74.631,-1.228
1/16/2021 0:15,74.622,-1.001
1/16/2021 0:30,74.584,-0.887
1/16/2021 0:45,74.595,-0.887
1/16/2021 1:00,74.577,-1.001
1/16/2021 1:15,74.589,-1.001
1/16/2021 1:30,74.566,-1.001
1/16/2021 1:45,74.577,-1.001
1/16/2021 2:00,74.571,-1.114
1/16/2021 2:15,74.559,-1.114
1/16/2021 2:30,74.537,-1.114
1/16/2021 2:45,74.537,-1.114
1/16/2021 3:00,74.553,-1.228
1/16/2021 3:15,74.535,-1.341
1/16/2021 3:30,74.532,-1.57
1/16/2021 3:45,74.519,-1.799
1/16/2021 4:00,74.523,-1.914
1/16/2021 4:15,74.503,-1.684
1/16/2021 4:30,74.496,-1.799
1/16/2021 4:45,74.487,-2.145
1/16/2021 5:00,74.507,-1.799
1/16/2021 5:15,74.478,-1.914
1/16/2021 5:30,74.496,-1.799
1/16/2021 5:45,74.537,-1.684
1/16/2021 6:00,74.588,-1.57
1/16/2021 6:15,74.626,-1.684
1/16/2021 6:30,74.669,-1.341
1/16/2021 6:45,74.678,-1.57
1/16/2021 7:00,74.713,-1.914
1/16/2021 7:15,74.689,-2.494
1/16/2021 7:30,74.706,-2.962
1/16/2021 7:45,74.724,-2.844
1/16/2021 8:00,74.72,-2.727
1/16/2021 8:15,74.73,-2.377
1/16/2021 8:30,74.756,-1.57
1/16/2021 8:45,74.792,-0.774
1/16/2021 9:00,74.794,0.01
1/16/2021 9:15,74.793,3.998
1/16/2021 9:30,74.863,12.401
1/16/2021 9:45,74.923,17.189
1/16/2021 10:00,74.945,16.903
1/16/2021 10:15,74.883,15.951
1/16/2021 10:30,74.919,17.094
1/16/2021 10:45,74.867,17.189
1/16/2021 11:00,74.844,19.472
1/16/2021 11:15,74.834,20.71
1/16/2021 11:30,74.826,17.855
1/16/2021 11:45,74.822,18.045
1/16/2021 12:00,74.788,18.616
1/16/2021 12:15,74.83,18.236
1/16/2021 12:30,74.77,8.082
1/16/2021 12:45,74.662,5.757
1/16/2021 13:00,74.715,9.472
1/16/2021 13:15,74.769,14.325
1/16/2021 13:30,74.745,7.582
1/16/2021 13:45,74.703,3.998
1/16/2021 14:00,74.707,8.182
1/16/2021 14:15,74.762,11.431
1/16/2021 14:30,74.838,13.846
1/16/2021 14:45,74.873,14.134
1/16/2021 15:00,74.802,6.064
1/16/2021 15:15,74.786,3.049
1/16/2021 15:30,74.77,1.548
1/16/2021 15:45,74.797,0.453
1/16/2021 16:00,74.815,-0.774
1/16/2021 16:15,74.801,-1.57
1/16/2021 16:30,74.81,-1.799
1/16/2021 16:45,74.793,-2.261
1/16/2021 17:00,74.801,-2.494
1/16/2021 17:15,74.776,-2.727
1/16/2021 17:30,74.758,-2.844
1/16/2021 17:45,74.78,-2.844
1/16/2021 18:00,74.754,-2.727
1/16/2021 18:15,74.735,-2.844
1/16/2021 18:30,74.717,-2.962
1/16/2021 18:45,74.713,-2.844
1/16/2021 19:00,74.738,-2.61
1/16/2021 19:15,74.75,-2.61
1/16/2021 19:30,74.75,-2.61
1/16/2021 19:45,74.745,-2.494
1/16/2021 20:00,74.757,-2.494
1/16/2021 20:15,74.753,-2.377
1/16/2021 20:30,74.741,-2.377
1/16/2021 20:45,74.76,-2.261
1/16/2021 21:00,74.737,-2.261
1/16/2021 21:15,74.751,-2.03
1/16/2021 21:30,74.753,-2.377
1/16/2021 21:45,74.737,-2.261
1/16/2021 22:00,74.733,-2.145
1/16/2021 22:15,74.741,-2.377
1/16/2021 22:30,74.745,-2.494
1/16/2021 22:45,74.764,-2.377
1/16/2021 23:00,74.73,-2.377
1/16/2021 23:15,74.712,-2.494
1/16/2021 23:30,74.701,-2.494
1/16/2021 23:45,74.723,-2.494
1/17/2021 0:00,74.705,-2.61
1/17/2021 0:15,74.702,-2.844
1/17/2021 0:30,74.724,-2.844
1/17/2021 0:45,74.71,-3.079
1/17/2021 1:00,74.695,-3.316
1/17/2021 1:15,74.702,-3.197
1/17/2021 1:30,74.702,-3.197
1/17/2021 1:45,74.706,-3.316
1/17/2021 2:00,74.703,-3.553
1/17/2021 2:15,74.677,-3.434
1/17/2021 2:30,74.688,-3.434
1/17/2021 2:45,74.673,-3.316
1/17/2021 3:00,74.691,-3.197
1/17/2021 3:15,74.669,-3.197
1/17/2021 3:30,74.669,-3.197
1/17/2021 3:45,74.669,-3.197
1/17/2021 4:00,74.646,-3.197
1/17/2021 4:15,74.617,-3.316
1/17/2021 4:30,74.628,-3.316
1/17/2021 4:45,74.661,-2.962
1/17/2021 5:00,74.65,-2.962
1/17/2021 5:15,74.65,-2.962
1/17/2021 5:30,74.642,-3.079
1/17/2021 5:45,74.638,-2.962
1/17/2021 6:00,74.634,-2.844
1/17/2021 6:15,74.657,-2.844
1/17/2021 6:30,74.642,-2.727
1/17/2021 6:45,74.63,-2.727
1/17/2021 7:00,74.582,-2.962
1/17/2021 7:15,74.634,-2.844
1/17/2021 7:30,74.634,-2.844
1/17/2021 7:45,74.638,-2.61
1/17/2021 8:00,74.596,-2.377
1/17/2021 8:15,74.601,-1.914
1/17/2021 8:30,74.629,-1.456
1/17/2021 8:45,74.647,-1.341
1/17/2021 9:00,74.638,-1.114
1/17/2021 9:15,74.636,-0.774
1/17/2021 9:30,74.649,-0.549
1/17/2021 9:45,74.573,3.049
1/17/2021 10:00,74.686,7.983
1/17/2021 10:15,74.594,5.962
1/17/2021 10:30,74.692,9.472
1/17/2021 10:45,74.619,5.141
1/17/2021 11:00,74.54,3.049
1/17/2021 11:15,74.494,2.624
1/17/2021 11:30,74.499,2.517
1/17/2021 11:45,74.479,3.998
1/17/2021 12:00,74.538,7.28
1/17/2021 12:15,74.599,9.176
1/17/2021 12:30,74.516,5.757
1/17/2021 12:45,74.461,5.347
1/17/2021 13:00,74.502,9.275
1/17/2021 13:15,74.525,10.455
1/17/2021 13:30,74.507,6.877
1/17/2021 13:45,74.456,5.037
1/17/2021 14:00,74.433,8.779
1/17/2021 14:15,74.488,5.86
1/17/2021 14:30,74.516,2.624
1/17/2021 14:45,74.476,1.112
1/17/2021 15:00,74.46,1.221
1/17/2021 15:15,74.414,1.003
1/17/2021 15:30,74.384,3.893
1/17/2021 15:45,74.428,3.893
1/17/2021 16:00,74.424,1.98
1/17/2021 16:15,74.435,0.784
1/17/2021 16:30,74.419,0.121
1/17/2021 16:45,74.411,-0.213
1/17/2021 17:00,74.378,-0.774
1/17/2021 17:15,74.34,-1.228
1/17/2021 17:30,74.317,-1.228
1/17/2021 17:45,74.342,-1.001
1/17/2021 18:00,74.322,-0.774
1/17/2021 18:15,74.344,-0.774
1/17/2021 18:30,74.358,-1.114
1/17/2021 18:45,74.337,-1.456
1/17/2021 19:00,74.329,-1.228
1/17/2021 19:15,74.311,-1.341
1/17/2021 19:30,74.322,-1.341
1/17/2021 19:45,74.306,-1.228
1/17/2021 20:00,74.295,-1.228
1/17/2021 20:15,74.275,-1.001
1/17/2021 20:30,74.255,-0.774
1/17/2021 20:45,74.25,-0.662
1/17/2021 21:00,74.239,-0.662
1/17/2021 21:15,74.199,-0.774
1/17/2021 21:30,74.194,-0.662
1/17/2021 21:45,74.236,-0.325
1/17/2021 22:00,74.274,-0.437
1/17/2021 22:15,74.291,-1.114
1/17/2021 22:30,74.245,-1.684
1/17/2021 22:45,74.254,-1.914
1/17/2021 23:00,74.239,-1.799
1/17/2021 23:15,74.219,-1.57
1/17/2021 23:30,74.243,-1.341
1/17/2021 23:45,74.255,-1.341
1/18/2021 0:00,74.259,-1.456
1/18/2021 0:15,74.281,-1.456
1/18/2021 0:30,74.297,-1.57
1/18/2021 0:45,74.306,-1.799
1/18/2021 1:00,74.27,-2.03
1/18/2021 1:15,74.263,-2.145
1/18/2021 1:30,74.282,-2.377
1/18/2021 1:45,74.297,-2.494
1/18/2021 2:00,74.338,-2.377
1/18/2021 2:15,74.327,-2.377
1/18/2021 2:30,74.312,-2.261
1/18/2021 2:45,74.296,-2.145
1/18/2021 3:00,74.314,-2.03
1/18/2021 3:15,74.305,-2.377
1/18/2021 3:30,74.309,-2.494
1/18/2021 3:45,74.328,-2.727
1/18/2021 4:00,74.336,-2.962
1/18/2021 4:15,74.37,-2.962
1/18/2021 4:30,74.355,-3.197
1/18/2021 4:45,74.386,-3.434
1/18/2021 5:00,74.397,-3.792
1/18/2021 5:15,74.397,-4.152
1/18/2021 5:30,74.423,-4.272
1/18/2021 5:45,74.434,-4.272
1/18/2021 6:00,74.423,-4.272
1/18/2021 6:15,74.438,-4.393
1/18/2021 6:30,74.427,-4.393
1/18/2021 6:45,74.449,-4.393
1/18/2021 7:00,74.445,-4.636
1/18/2021 7:15,74.46,-4.758
1/18/2021 7:30,74.452,-4.88
1/18/2021 7:45,74.463,-4.88
1/18/2021 8:00,74.479,-4.636
1/18/2021 8:15,74.49,-3.911
1/18/2021 8:30,74.542,-3.434
1/18/2021 8:45,74.545,-2.844
1/18/2021 9:00,74.537,-2.61
1/18/2021 9:15,74.55,-0.887
1/18/2021 9:30,74.608,0.674
1/18/2021 9:45,74.608,-0.102
1/18/2021 10:00,74.609,0.893
1/18/2021 10:15,74.634,2.73
1/18/2021 10:30,74.663,3.049
1/18/2021 10:45,74.639,2.41
1/18/2021 11:00,74.618,3.049
1/18/2021 11:15,74.642,4.311
1/18/2021 11:30,74.634,2.73
1/18/2021 11:45,74.593,1.003
1/18/2021 12:00,74.614,4.207
1/18/2021 12:15,74.642,4.102
1/18/2021 12:30,74.592,1.98
1/18/2021 12:45,74.552,1.656
1/18/2021 13:00,74.544,5.86
1/18/2021 13:15,74.602,12.594
1/18/2021 13:30,74.602,8.779
1/18/2021 13:45,74.541,4.311
1/18/2021 14:00,74.505,7.28
1/18/2021 14:15,74.591,11.625
1/18/2021 14:30,74.655,9.176
1/18/2021 14:45,74.644,6.268
1/18/2021 15:00,74.602,3.367
1/18/2021 15:15,74.664,7.983
1/18/2021 15:30,74.731,10.748
1/18/2021 15:45,74.737,4.831
1/18/2021 16:00,74.711,-0.437
1/18/2021 16:15,74.718,-1.456
1/18/2021 16:30,74.729,-4.393
1/18/2021 16:45,74.742,-6.12
1/18/2021 17:00,74.751,-7.527
1/18/2021 17:15,74.777,-8.314
1/18/2021 17:30,74.79,-9.117
1/18/2021 17:45,74.788,-9.799
1/18/2021 18:00,74.804,-10.214
1/18/2021 18:15,74.807,-10.493
1/18/2021 18:30,74.832,-10.774
1/18/2021 18:45,74.859,-11.2
1/18/2021 19:00,74.876,-10.634
1/18/2021 19:15,74.902,-11.058
1/18/2021 19:30,74.914,-11.2
1/18/2021 19:45,74.948,-11.2
1/18/2021 20:00,74.942,-11.922
1/18/2021 20:15,74.974,-11.631
1/18/2021 20:30,74.986,-11.776
1/18/2021 20:45,74.998,-11.922
1/18/2021 21:00,75,-12.361
1/18/2021 21:15,75.012,-12.509
1/18/2021 21:30,74.99,-12.658
1/18/2021 21:45,75.024,-12.658
1/18/2021 22:00,75.013,-12.807
1/18/2021 22:15,75.035,-12.807
1/18/2021 22:30,75.046,-12.807
1/18/2021 22:45,75.068,-12.658
1/18/2021 23:00,75.079,-12.509
1/18/2021 23:15,75.068,-12.509
1/18/2021 23:30,75.079,-12.509
1/18/2021 23:45,75.078,-12.361
1/19/2021 0:00,75.101,-12.361
1/19/2021 0:15,75.101,-12.509
1/19/2021 0:30,75.125,-12.807
1/19/2021 0:45,75.125,-13.107
1/19/2021 1:00,75.114,-12.956
1/19/2021 1:15,75.124,-12.509
1/19/2021 1:30,75.143,-11.922
1/19/2021 1:45,75.164,-11.776
1/19/2021 2:00,75.197,-11.631
1/19/2021 2:15,75.196,-11.487
1/19/2021 2:30,75.216,-11.2
1/19/2021 2:45,75.215,-11.058
1/19/2021 3:00,75.236,-10.916
1/19/2021 3:15,75.235,-10.774
1/19/2021 3:30,75.222,-10.634
1/19/2021 3:45,75.209,-10.493
1/19/2021 4:00,75.211,-10.634
1/19/2021 4:15,75.225,-10.916
1/19/2021 4:30,75.243,-11.922
1/19/2021 4:45,75.247,-12.807
1/19/2021 5:00,75.271,-13.258
1/19/2021 5:15,75.293,-13.107
1/19/2021 5:30,75.324,-12.509
1/19/2021 5:45,75.333,-11.922
1/19/2021 6:00,75.353,-11.631
1/19/2021 6:15,75.361,-11.2
1/19/2021 6:30,75.392,-10.916
1/19/2021 6:45,75.401,-10.634
1/19/2021 7:00,75.412,-10.634
1/19/2021 7:15,75.422,-10.493
1/19/2021 7:30,75.388,-10.493
1/19/2021 7:45,75.419,-10.214
1/19/2021 8:00,75.425,-9.799
1/19/2021 8:15,75.444,-9.525
1/19/2021 8:30,75.416,-9.117
1/19/2021 8:45,75.436,-8.314
1/19/2021 9:00,75.458,-7.657
1/19/2021 9:15,75.453,-6.882
1/19/2021 9:30,75.445,-6.499
1/19/2021 9:45,75.428,4.102
1/19/2021 10:00,75.475,10.063
1/19/2021 10:15,75.434,11.334
1/19/2021 10:30,75.425,14.134
1/19/2021 10:45,75.454,19.472
1/19/2021 11:00,75.416,17.094
1/19/2021 11:15,75.386,17.189
1/19/2021 11:30,75.367,17.284
1/19/2021 11:45,75.379,18.14
1/19/2021 12:00,75.379,18.711
1/19/2021 12:15,75.396,16.618
1/19/2021 12:30,75.321,4.623
1/19/2021 12:45,75.242,0.784
1/19/2021 13:00,75.227,6.674
1/19/2021 13:15,75.343,12.787
1/19/2021 13:30,75.324,6.37
1/19/2021 13:45,75.238,2.088
1/19/2021 14:00,75.203,7.983
1/19/2021 14:15,75.238,11.236
1/19/2021 14:30,75.26,14.996
1/19/2021 14:45,75.337,14.421
1/19/2021 15:00,75.303,5.552
1/19/2021 15:15,75.275,8.282
1/19/2021 15:30,75.262,12.497
1/19/2021 15:45,75.306,8.68
1/19/2021 16:00,75.263,2.73
1/19/2021 16:15,75.237,1.872
1/19/2021 16:30,75.228,-2.844
1/19/2021 16:45,75.191,-4.88
1/19/2021 17:00,75.206,-5.87
1/19/2021 17:15,75.204,-6.754
1/19/2021 17:30,75.204,-7.267
1/19/2021 17:45,75.182,-7.267
1/19/2021 18:00,75.168,-7.138
1/19/2021 18:15,75.193,-7.267
1/19/2021 18:30,75.187,-7.527
1/19/2021 18:45,75.158,-7.787
1/19/2021 19:00,75.177,-8.182
1/19/2021 19:15,75.177,-8.182
1/19/2021 19:30,75.163,-8.05
1/19/2021 19:45,75.161,-7.918
1/19/2021 20:00,75.136,-7.787
1/19/2021 20:15,75.105,-5.87
1/19/2021 20:30,75.128,-4.272
1/19/2021 20:45,75.147,-4.152
1/19/2021 21:00,75.12,-2.962
1/19/2021 21:15,75.071,-2.844
1/19/2021 21:30,75.063,-2.61
1/19/2021 21:45,75.074,-2.61
1/19/2021 22:00,75.063,-2.61
1/19/2021 22:15,75.038,-2.844
1/19/2021 22:30,75.034,-2.727
1/19/2021 22:45,75.044,-2.377
1/19/2021 23:00,75.014,-2.494
1/19/2021 23:15,75.01,-2.377
1/19/2021 23:30,74.991,-2.145
1/19/2021 23:45,74.967,-1.799
1/20/2021 0:00,74.913,-1.57
1/20/2021 0:15,74.866,-1.228
1/20/2021 0:30,74.889,-1.228
1/20/2021 0:45,74.904,-1.341
1/20/2021 1:00,74.871,-1.341
1/20/2021 1:15,74.898,-1.456
1/20/2021 1:30,74.86,-1.341
1/20/2021 1:45,74.83,-1.456
1/20/2021 2:00,74.772,-1.114
1/20/2021 2:15,74.757,-1.001
1/20/2021 2:30,74.801,-1.001
1/20/2021 2:45,74.73,-0.887
1/20/2021 3:00,74.719,-0.887
1/20/2021 3:15,74.77,-0.774
1/20/2021 3:30,74.792,-0.774
1/20/2021 3:45,74.804,-1.341
1/20/2021 4:00,74.787,-1.799
1/20/2021 4:15,74.796,-2.03
1/20/2021 4:30,74.811,-2.145
1/20/2021 4:45,74.76,-2.261
1/20/2021 5:00,74.853,-2.377
1/20/2021 5:15,74.727,-2.61
1/20/2021 5:30,74.832,-2.727
1/20/2021 5:45,74.81,-2.727
1/20/2021 6:00,74.772,-2.61
1/20/2021 6:15,74.764,-2.377
1/20/2021 6:30,74.838,-2.261
1/20/2021 6:45,74.797,-2.377
1/20/2021 7:00,74.741,-2.377
1/20/2021 7:15,74.813,-2.494
1/20/2021 7:30,74.794,-2.61
1/20/2021 7:45,74.846,-2.494
1/20/2021 8:00,74.827,-2.261
1/20/2021 8:15,74.863,-2.03
1/20/2021 8:30,74.817,-1.684
1/20/2021 8:45,74.844,-1.228
1/20/2021 9:00,74.866,-0.662
1/20/2021 9:15,74.798,1.656
1/20/2021 9:30,74.851,9.965
1/20/2021 9:45,74.856,12.98
1/20/2021 10:00,74.889,13.461
1/20/2021 10:15,74.873,14.134
1/20/2021 10:30,74.846,14.038
1/20/2021 10:45,74.873,14.134
1/20/2021 11:00,74.886,14.421
1/20/2021 11:15,74.865,14.996
1/20/2021 11:30,74.829,15.473
1/20/2021 11:45,74.78,15.378
