Date,SM_5,Ts_C,SM_20,SM_30,SM_40,SM_50
8/6/2016 18:00,0.385,11.5,0.302,0.581,0.559,0.448
8/6/2016 18:15,0.385,11.4,0.303,0.581,0.559,0.448
8/6/2016 18:30,0.385,11.4,0.303,0.581,0.559,0.448
8/6/2016 18:45,0.385,11.4,0.302,0.581,0.559,0.448
8/6/2016 19:00,0.385,11.3,0.299,0.581,0.559,0.448
8/6/2016 19:15,0.385,11.2,0.3,0.581,0.559,0.448
8/6/2016 19:30,0.385,11.2,0.3,0.581,0.559,0.448
8/6/2016 19:45,0.385,11.1,0.3,0.581,0.559,0.448
8/6/2016 20:00,0.385,11,0.302,0.581,0.559,0.448
8/6/2016 20:15,0.386,11,0.302,0.581,0.559,0.448
8/6/2016 20:30,0.386,10.9,0.302,0.581,0.559,0.448
8/6/2016 20:45,0.386,10.8,0.303,0.581,0.559,0.448
8/6/2016 21:00,0.386,10.8,0.303,0.581,0.559,0.448
8/6/2016 21:15,0.386,10.7,0.303,0.581,0.559,0.448
8/6/2016 21:30,0.386,10.6,0.303,0.581,0.559,0.448
8/6/2016 21:45,0.386,10.6,0.304,0.581,0.559,0.448
8/6/2016 22:00,0.386,10.5,0.304,0.581,0.559,0.448
8/6/2016 22:15,0.386,10.4,0.304,0.581,0.559,0.448
8/6/2016 22:30,0.386,10.4,0.304,0.581,0.559,0.448
8/6/2016 22:45,0.386,10.3,0.303,0.581,0.559,0.448
8/6/2016 23:00,0.386,10.2,0.303,0.581,0.559,0.448
8/6/2016 23:15,0.386,10.2,0.302,0.581,0.559,0.448
8/6/2016 23:30,0.386,10.1,0.303,0.581,0.559,0.448
8/6/2016 23:45,0.386,10,0.303,0.581,0.559,0.448
8/7/2016 0:00,0.386,10,0.304,0.581,0.559,0.448
8/7/2016 0:15,0.386,9.9,0.307,0.581,0.559,0.448
8/7/2016 0:30,0.386,9.8,0.308,0.581,0.559,0.448
8/7/2016 0:45,0.386,9.8,0.31,0.581,0.559,0.448
8/7/2016 1:00,0.386,9.7,0.31,0.581,0.559,0.448
8/7/2016 1:15,0.386,9.7,0.31,0.581,0.559,0.448
8/7/2016 1:30,0.386,9.6,0.309,0.581,0.559,0.448
8/7/2016 1:45,0.386,9.5,0.309,0.581,0.559,0.448
8/7/2016 2:00,0.387,9.5,0.31,0.581,0.559,0.448
8/7/2016 2:15,0.386,9.4,0.31,0.581,0.559,0.448
8/7/2016 2:30,0.387,9.4,0.31,0.581,0.559,0.448
8/7/2016 2:45,0.386,9.4,0.31,0.581,0.559,0.448
8/7/2016 3:00,0.387,9.3,0.31,0.581,0.559,0.448
8/7/2016 3:15,0.387,9.3,0.311,0.581,0.559,0.448
8/7/2016 3:30,0.387,9.2,0.313,0.581,0.559,0.448
8/7/2016 3:45,0.387,9.1,0.313,0.581,0.559,0.448
8/7/2016 4:00,0.387,9.1,0.312,0.581,0.559,0.448
8/7/2016 4:15,0.387,9.1,0.312,0.581,0.559,0.448
8/7/2016 4:30,0.387,9,0.313,0.581,0.559,0.448
8/7/2016 4:45,0.387,9,0.313,0.581,0.559,0.448
8/7/2016 5:00,0.387,8.9,0.314,0.581,0.559,0.448
8/7/2016 5:15,0.387,8.9,0.315,0.581,0.559,0.448
8/7/2016 5:30,0.387,8.9,0.315,0.581,0.559,0.448
8/7/2016 5:45,0.387,8.8,0.316,0.581,0.559,0.448
8/7/2016 6:00,0.388,8.8,0.316,0.581,0.559,0.448
8/7/2016 6:15,0.387,8.7,0.315,0.581,0.559,0.448
8/7/2016 6:30,0.388,8.7,0.316,0.581,0.559,0.448
8/7/2016 6:45,0.388,8.7,0.317,0.581,0.559,0.448
8/7/2016 7:00,0.388,8.7,0.317,0.581,0.559,0.448
8/7/2016 7:15,0.388,8.7,0.318,0.581,0.559,0.448
8/7/2016 7:30,0.388,8.6,0.319,0.581,0.559,0.448
8/7/2016 7:45,0.388,8.6,0.319,0.581,0.559,0.448
8/7/2016 8:00,0.388,8.6,0.319,0.581,0.559,0.448
8/7/2016 8:15,0.388,8.6,0.319,0.581,0.559,0.448
8/7/2016 8:30,0.388,8.6,0.32,0.581,0.559,0.448
8/7/2016 8:45,0.388,8.6,0.32,0.581,0.559,0.448
8/7/2016 9:00,0.388,8.6,0.321,0.581,0.559,0.448
8/7/2016 9:15,0.388,8.6,0.321,0.581,0.559,0.448
8/7/2016 9:30,0.388,8.7,0.318,0.581,0.559,0.448
8/7/2016 9:45,0.389,8.9,0.317,0.581,0.559,0.448
8/7/2016 10:00,0.388,9,0.316,0.581,0.559,0.448
8/7/2016 10:15,0.388,9.2,0.32,0.581,0.559,0.448
8/7/2016 10:30,0.388,9.3,0.321,0.581,0.558,0.448
8/7/2016 10:45,0.388,9.4,0.322,0.581,0.558,0.448
8/7/2016 11:00,0.388,9.6,0.323,0.581,0.558,0.448
8/7/2016 11:15,0.387,9.7,0.324,0.581,0.558,0.448
8/7/2016 11:30,0.387,10,0.324,0.581,0.558,0.448
8/7/2016 11:45,0.387,10.2,0.324,0.581,0.558,0.448
8/7/2016 12:00,0.387,10.5,0.325,0.581,0.558,0.448
8/7/2016 12:15,0.386,10.9,0.326,0.581,0.558,0.448
8/7/2016 12:30,0.385,11.3,0.326,0.581,0.558,0.448
8/7/2016 12:45,0.385,11.7,0.327,0.581,0.558,0.448
8/7/2016 13:00,0.385,12,0.327,0.581,0.557,0.448
8/7/2016 13:15,0.384,12.4,0.328,0.581,0.557,0.448
8/7/2016 13:30,0.384,12.6,0.33,0.581,0.557,0.448
8/7/2016 13:45,0.384,12.8,0.33,0.581,0.557,0.448
8/7/2016 14:00,0.384,13,0.331,0.581,0.557,0.448
8/7/2016 14:15,0.384,13.2,0.331,0.581,0.557,0.448
8/7/2016 14:30,0.384,13.3,0.332,0.581,0.557,0.448
8/7/2016 14:45,0.383,13.5,0.332,0.581,0.557,0.448
8/7/2016 15:00,0.383,13.6,0.332,0.581,0.557,0.448
8/7/2016 15:15,0.383,13.8,0.336,0.581,0.557,0.448
8/7/2016 15:30,0.383,13.9,0.338,0.581,0.557,0.448
8/7/2016 15:45,0.383,14,0.338,0.581,0.557,0.448
8/7/2016 16:00,0.382,14.1,0.338,0.581,0.557,0.448
8/7/2016 16:15,0.382,14.2,0.339,0.581,0.557,0.448
8/7/2016 16:30,0.382,14.2,0.34,0.581,0.557,0.448
8/7/2016 16:45,0.382,14.2,0.342,0.581,0.557,0.448
8/7/2016 17:00,0.382,14.2,0.343,0.581,0.557,0.448
8/7/2016 17:15,0.382,14.1,0.344,0.581,0.557,0.448
8/7/2016 17:30,0.382,14.1,0.344,0.581,0.557,0.448
8/7/2016 17:45,0.381,14,0.345,0.581,0.557,0.448
8/7/2016 18:00,0.381,13.9,0.347,0.581,0.557,0.448
8/7/2016 18:15,0.381,13.9,0.347,0.581,0.557,0.448
8/7/2016 18:30,0.381,13.8,0.348,0.581,0.557,0.448
8/7/2016 18:45,0.381,13.7,0.349,0.581,0.557,0.448
8/7/2016 19:00,0.381,13.6,0.349,0.581,0.557,0.448
8/7/2016 19:15,0.381,13.6,0.349,0.581,0.557,0.448
8/7/2016 19:30,0.381,13.5,0.35,0.581,0.557,0.448
8/7/2016 19:45,0.381,13.4,0.351,0.581,0.557,0.448
8/7/2016 20:00,0.381,13.3,0.352,0.581,0.557,0.448
8/7/2016 20:15,0.381,13.2,0.352,0.581,0.557,0.448
8/7/2016 20:30,0.381,13.1,0.352,0.581,0.557,0.448
8/7/2016 20:45,0.381,13,0.352,0.581,0.557,0.448
8/7/2016 21:00,0.381,12.8,0.353,0.581,0.557,0.448
8/7/2016 21:15,0.381,12.7,0.353,0.581,0.557,0.448
8/7/2016 21:30,0.381,12.6,0.354,0.581,0.557,0.448
8/7/2016 21:45,0.381,12.5,0.354,0.581,0.557,0.448
8/7/2016 22:00,0.381,12.4,0.355,0.581,0.557,0.448
8/7/2016 22:15,0.381,12.3,0.355,0.581,0.557,0.448
8/7/2016 22:30,0.381,12.2,0.355,0.581,0.557,0.448
8/7/2016 22:45,0.381,12.1,0.355,0.581,0.557,0.448
8/7/2016 23:00,0.381,12,0.355,0.581,0.557,0.448
8/7/2016 23:15,0.381,11.9,0.355,0.581,0.557,0.448
8/7/2016 23:30,0.381,11.8,0.355,0.581,0.557,0.448
8/7/2016 23:45,0.381,11.8,0.356,0.581,0.557,0.448
8/8/2016 0:00,0.381,11.6,0.356,0.581,0.557,0.448
8/8/2016 0:15,0.381,11.6,0.357,0.581,0.557,0.448
8/8/2016 0:30,0.381,11.5,0.357,0.581,0.557,0.448
8/8/2016 0:45,0.381,11.4,0.357,0.581,0.557,0.448
8/8/2016 1:00,0.381,11.3,0.359,0.581,0.557,0.448
8/8/2016 1:15,0.381,11.2,0.361,0.581,0.557,0.448
8/8/2016 1:30,0.38,11.2,0.361,0.581,0.557,0.448
8/8/2016 1:45,0.381,11.1,0.361,0.581,0.557,0.448
8/8/2016 2:00,0.381,11,0.361,0.581,0.557,0.448
8/8/2016 2:15,0.381,10.9,0.361,0.581,0.557,0.448
8/8/2016 2:30,0.381,10.9,0.362,0.581,0.557,0.448
8/8/2016 2:45,0.381,10.8,0.362,0.581,0.557,0.448
8/8/2016 3:00,0.381,10.7,0.363,0.581,0.557,0.448
8/8/2016 3:15,0.381,10.7,0.363,0.581,0.557,0.448
8/8/2016 3:30,0.381,10.6,0.363,0.581,0.557,0.448
8/8/2016 3:45,0.381,10.6,0.364,0.581,0.557,0.448
8/8/2016 4:00,0.381,10.5,0.364,0.581,0.557,0.448
8/8/2016 4:15,0.381,10.4,0.364,0.581,0.557,0.448
8/8/2016 4:30,0.381,10.4,0.365,0.581,0.557,0.448
8/8/2016 4:45,0.381,10.3,0.365,0.581,0.557,0.448
8/8/2016 5:00,0.381,10.3,0.366,0.581,0.557,0.448
8/8/2016 5:15,0.381,10.2,0.366,0.581,0.557,0.448
8/8/2016 5:30,0.381,10.2,0.366,0.581,0.557,0.448
8/8/2016 5:45,0.381,10.1,0.367,0.581,0.557,0.448
8/8/2016 6:00,0.381,10.1,0.367,0.581,0.557,0.448
8/8/2016 6:15,0.381,10,0.367,0.581,0.557,0.448
8/8/2016 6:30,0.381,10,0.368,0.581,0.557,0.448
8/8/2016 6:45,0.381,10,0.369,0.581,0.557,0.448
8/8/2016 7:00,0.381,10,0.369,0.581,0.557,0.448
8/8/2016 7:15,0.381,10,0.37,0.581,0.557,0.448
8/8/2016 7:30,0.381,10,0.371,0.581,0.557,0.448
8/8/2016 7:45,0.381,10,0.371,0.581,0.557,0.448
8/8/2016 8:00,0.381,10,0.372,0.581,0.557,0.448
8/8/2016 8:15,0.381,10,0.372,0.581,0.557,0.448
8/8/2016 8:30,0.381,9.9,0.372,0.581,0.557,0.448
8/8/2016 8:45,0.381,9.9,0.372,0.581,0.557,0.448
8/8/2016 9:00,0.381,9.9,0.372,0.581,0.557,0.448
8/8/2016 9:15,0.381,9.9,0.371,0.581,0.557,0.448
8/8/2016 9:30,0.381,9.9,0.371,0.581,0.557,0.448
8/8/2016 9:45,0.381,10,0.371,0.581,0.557,0.448
8/8/2016 10:00,0.381,10,0.37,0.581,0.557,0.448
8/8/2016 10:15,0.381,10.1,0.37,0.581,0.557,0.448
8/8/2016 10:30,0.381,10.1,0.37,0.581,0.557,0.448
8/8/2016 10:45,0.38,10.2,0.371,0.581,0.557,0.448
8/8/2016 11:00,0.38,10.2,0.371,0.581,0.557,0.448
8/8/2016 11:15,0.38,10.3,0.372,0.581,0.557,0.448
8/8/2016 11:30,0.38,10.3,0.372,0.58,0.557,0.448
8/8/2016 11:45,0.38,10.4,0.372,0.581,0.557,0.448
8/8/2016 12:00,0.38,10.5,0.372,0.58,0.557,0.448
8/8/2016 12:15,0.38,10.6,0.372,0.58,0.557,0.448
8/8/2016 12:30,0.379,10.8,0.372,0.58,0.557,0.448
8/8/2016 12:45,0.379,11,0.372,0.58,0.557,0.448
8/8/2016 13:00,0.378,11.3,0.372,0.58,0.556,0.448
8/8/2016 13:15,0.378,11.6,0.372,0.58,0.557,0.448
8/8/2016 13:30,0.378,11.9,0.373,0.58,0.556,0.448
8/8/2016 13:45,0.378,12.3,0.373,0.58,0.556,0.448
8/8/2016 14:00,0.377,12.5,0.373,0.58,0.556,0.448
8/8/2016 14:15,0.377,12.7,0.373,0.579,0.556,0.448
8/8/2016 14:30,0.377,12.9,0.374,0.58,0.556,0.448
8/8/2016 14:45,0.377,13.1,0.374,0.58,0.555,0.448
8/8/2016 15:00,0.376,13.3,0.375,0.58,0.556,0.448
8/8/2016 15:15,0.376,13.4,0.374,0.58,0.555,0.448
8/8/2016 15:30,0.376,13.5,0.374,0.58,0.556,0.447
8/8/2016 15:45,0.376,13.6,0.374,0.58,0.555,0.447
8/8/2016 16:00,0.376,13.6,0.375,0.58,0.556,0.447
8/8/2016 16:15,0.376,13.7,0.376,0.58,0.556,0.447
8/8/2016 16:30,0.375,13.7,0.376,0.58,0.556,0.447
8/8/2016 16:45,0.375,13.6,0.376,0.58,0.556,0.447
8/8/2016 17:00,0.375,13.6,0.377,0.58,0.555,0.447
8/8/2016 17:15,0.375,13.5,0.377,0.58,0.555,0.447
8/8/2016 17:30,0.375,13.5,0.378,0.58,0.555,0.448
8/8/2016 17:45,0.375,13.4,0.377,0.58,0.555,0.447
8/8/2016 18:00,0.375,13.4,0.378,0.58,0.555,0.448
8/8/2016 18:15,0.375,13.3,0.379,0.58,0.555,0.447
8/8/2016 18:30,0.375,13.2,0.379,0.58,0.555,0.447
8/8/2016 18:45,0.375,13.1,0.379,0.58,0.556,0.447
8/8/2016 19:00,0.375,13,0.381,0.58,0.556,0.448
8/8/2016 19:15,0.375,12.9,0.381,0.58,0.556,0.447
8/8/2016 19:30,0.375,12.8,0.382,0.58,0.556,0.447
8/8/2016 19:45,0.375,12.7,0.382,0.58,0.556,0.447
8/8/2016 20:00,0.375,12.6,0.381,0.58,0.555,0.447
8/8/2016 20:15,0.375,12.5,0.382,0.58,0.555,0.447
8/8/2016 20:30,0.375,12.4,0.382,0.58,0.555,0.447
8/8/2016 20:45,0.375,12.3,0.383,0.58,0.555,0.446
8/8/2016 21:00,0.375,12.2,0.383,0.58,0.555,0.446
8/8/2016 21:15,0.375,12.1,0.383,0.58,0.555,0.447
8/8/2016 21:30,0.375,12,0.383,0.58,0.555,0.446
8/8/2016 21:45,0.375,11.9,0.383,0.579,0.556,0.446
8/8/2016 22:00,0.375,11.8,0.384,0.58,0.556,0.447
8/8/2016 22:15,0.375,11.7,0.384,0.58,0.555,0.447
8/8/2016 22:30,0.375,11.6,0.384,0.58,0.555,0.446
8/8/2016 22:45,0.375,11.5,0.384,0.58,0.555,0.447
8/8/2016 23:00,0.375,11.4,0.384,0.58,0.555,0.447
8/8/2016 23:15,0.375,11.4,0.386,0.58,0.555,0.446
8/8/2016 23:30,0.375,11.3,0.387,0.58,0.555,0.446
8/8/2016 23:45,0.375,11.2,0.387,0.58,0.555,0.446
8/9/2016 0:00,0.375,11.1,0.386,0.579,0.555,0.446
8/9/2016 0:15,0.375,11,0.387,0.58,0.555,0.447
8/9/2016 0:30,0.375,11,0.388,0.58,0.555,0.447
8/9/2016 0:45,0.375,10.9,0.389,0.579,0.555,0.447
8/9/2016 1:00,0.375,10.8,0.389,0.58,0.555,0.446
8/9/2016 1:15,0.375,10.8,0.39,0.58,0.555,0.447
8/9/2016 1:30,0.375,10.7,0.391,0.58,0.555,0.447
8/9/2016 1:45,0.375,10.6,0.391,0.58,0.555,0.447
8/9/2016 2:00,0.375,10.6,0.392,0.58,0.555,0.447
8/9/2016 2:15,0.375,10.5,0.393,0.58,0.555,0.446
8/9/2016 2:30,0.375,10.4,0.393,0.579,0.555,0.447
8/9/2016 2:45,0.375,10.4,0.393,0.58,0.555,0.447
8/9/2016 3:00,0.375,10.3,0.393,0.58,0.555,0.446
8/9/2016 3:15,0.375,10.3,0.394,0.58,0.555,0.447
8/9/2016 3:30,0.375,10.2,0.394,0.58,0.555,0.446
8/9/2016 3:45,0.375,10.2,0.394,0.58,0.555,0.446
8/9/2016 4:00,0.375,10.1,0.394,0.58,0.555,0.446
8/9/2016 4:15,0.375,10,0.394,0.58,0.555,0.447
8/9/2016 4:30,0.375,10,0.395,0.58,0.555,0.446
8/9/2016 4:45,0.375,9.9,0.394,0.58,0.555,0.446
8/9/2016 5:00,0.375,9.9,0.395,0.58,0.555,0.446
8/9/2016 5:15,0.375,9.9,0.396,0.58,0.555,0.446
8/9/2016 5:30,0.375,9.8,0.396,0.58,0.555,0.446
8/9/2016 5:45,0.375,9.8,0.396,0.58,0.555,0.446
8/9/2016 6:00,0.375,9.7,0.396,0.58,0.555,0.446
8/9/2016 6:15,0.375,9.7,0.397,0.58,0.555,0.446
8/9/2016 6:30,0.375,9.6,0.398,0.58,0.555,0.446
8/9/2016 6:45,0.375,9.6,0.398,0.58,0.555,0.446
8/9/2016 7:00,0.375,9.6,0.399,0.58,0.555,0.446
8/9/2016 7:15,0.375,9.5,0.399,0.581,0.555,0.447
8/9/2016 7:30,0.375,9.5,0.4,0.58,0.555,0.446
8/9/2016 7:45,0.375,9.5,0.4,0.58,0.555,0.446
8/9/2016 8:00,0.375,9.5,0.4,0.58,0.555,0.447
8/9/2016 8:15,0.375,9.4,0.401,0.58,0.555,0.446
8/9/2016 8:30,0.375,9.4,0.402,0.58,0.555,0.446
8/9/2016 8:45,0.375,9.4,0.402,0.58,0.555,0.446
8/9/2016 9:00,0.375,9.4,0.402,0.58,0.555,0.447
8/9/2016 9:15,0.375,9.5,0.403,0.58,0.555,0.447
8/9/2016 9:30,0.375,9.5,0.403,0.58,0.555,0.446
8/9/2016 9:45,0.375,9.6,0.404,0.58,0.555,0.446
8/9/2016 10:00,0.375,9.8,0.405,0.58,0.555,0.446
8/9/2016 10:15,0.375,10,0.405,0.58,0.555,0.446
8/9/2016 10:30,0.374,10.1,0.405,0.58,0.555,0.446
8/9/2016 10:45,0.374,10.2,0.405,0.58,0.555,0.446
8/9/2016 11:00,0.374,10.4,0.406,0.579,0.555,0.446
8/9/2016 11:15,0.373,10.7,0.406,0.579,0.555,0.446
8/9/2016 11:30,0.373,11,0.406,0.579,0.555,0.446
8/9/2016 11:45,0.373,11.3,0.406,0.579,0.555,0.446
8/9/2016 12:00,0.372,11.6,0.406,0.579,0.555,0.446
8/9/2016 12:15,0.372,11.7,0.406,0.579,0.555,0.446
8/9/2016 12:30,0.371,11.9,0.407,0.579,0.555,0.446
8/9/2016 12:45,0.371,12.1,0.407,0.579,0.555,0.446
8/9/2016 13:00,0.371,12.4,0.408,0.579,0.555,0.446
8/9/2016 13:15,0.37,12.7,0.407,0.579,0.555,0.446
8/9/2016 13:30,0.37,12.9,0.408,0.579,0.555,0.446
8/9/2016 13:45,0.37,13.1,0.408,0.579,0.555,0.446
8/9/2016 14:00,0.37,13.1,0.408,0.579,0.555,0.446
8/9/2016 14:15,0.37,13.2,0.408,0.579,0.555,0.446
8/9/2016 14:30,0.369,13.2,0.409,0.579,0.555,0.446
8/9/2016 14:45,0.369,13.3,0.409,0.579,0.555,0.446
8/9/2016 15:00,0.369,13.4,0.409,0.579,0.555,0.446
8/9/2016 15:15,0.369,13.4,0.409,0.579,0.555,0.446
8/9/2016 15:30,0.369,13.4,0.409,0.579,0.555,0.446
8/9/2016 15:45,0.369,13.4,0.41,0.579,0.555,0.446
8/9/2016 16:00,0.369,13.3,0.41,0.579,0.555,0.446
8/9/2016 16:15,0.369,13.2,0.41,0.579,0.555,0.446
8/9/2016 16:30,0.369,13.1,0.41,0.579,0.555,0.446
8/9/2016 16:45,0.369,13.1,0.41,0.579,0.555,0.446
8/9/2016 17:00,0.369,13,0.411,0.579,0.555,0.446
8/9/2016 17:15,0.369,13,0.411,0.579,0.555,0.446
8/9/2016 17:30,0.369,12.9,0.411,0.579,0.555,0.446
8/9/2016 17:45,0.368,12.8,0.411,0.579,0.555,0.446
8/9/2016 18:00,0.368,12.7,0.412,0.58,0.556,0.446
8/9/2016 18:15,0.368,12.6,0.412,0.58,0.556,0.446
8/9/2016 18:30,0.368,12.4,0.412,0.58,0.556,0.446
8/9/2016 18:45,0.368,12.3,0.412,0.58,0.556,0.446
8/9/2016 19:00,0.368,12.2,0.412,0.579,0.556,0.446
8/9/2016 19:15,0.368,12.1,0.412,0.58,0.556,0.446
8/9/2016 19:30,0.368,12,0.412,0.58,0.556,0.446
8/9/2016 19:45,0.368,11.9,0.412,0.58,0.556,0.446
8/9/2016 20:00,0.368,11.8,0.412,0.579,0.556,0.446
8/9/2016 20:15,0.369,11.7,0.412,0.58,0.556,0.446
8/9/2016 20:30,0.369,11.6,0.412,0.58,0.556,0.446
8/9/2016 20:45,0.369,11.6,0.412,0.58,0.556,0.446
8/9/2016 21:00,0.369,11.5,0.413,0.58,0.555,0.446
8/9/2016 21:15,0.369,11.4,0.413,0.58,0.555,0.446
8/9/2016 21:30,0.369,11.3,0.413,0.579,0.555,0.446
8/9/2016 21:45,0.369,11.2,0.413,0.58,0.555,0.446
8/9/2016 22:00,0.369,11.2,0.413,0.58,0.555,0.446
8/9/2016 22:15,0.369,11.1,0.414,0.58,0.555,0.446
8/9/2016 22:30,0.369,11,0.414,0.58,0.555,0.446
8/9/2016 22:45,0.369,10.9,0.414,0.58,0.555,0.446
8/9/2016 23:00,0.369,10.9,0.414,0.58,0.555,0.446
8/9/2016 23:15,0.37,10.8,0.414,0.58,0.555,0.446
8/9/2016 23:30,0.37,10.7,0.414,0.58,0.555,0.446
8/9/2016 23:45,0.37,10.6,0.414,0.58,0.555,0.446
8/10/2016 0:00,0.37,10.6,0.415,0.58,0.555,0.446
8/10/2016 0:15,0.371,10.5,0.415,0.58,0.555,0.446
8/10/2016 0:30,0.371,10.4,0.415,0.58,0.555,0.446
8/10/2016 0:45,0.371,10.3,0.415,0.58,0.555,0.446
8/10/2016 1:00,0.371,10.3,0.415,0.58,0.555,0.446
8/10/2016 1:15,0.371,10.2,0.415,0.58,0.555,0.446
8/10/2016 1:30,0.371,10.1,0.415,0.58,0.555,0.446
8/10/2016 1:45,0.371,10.1,0.416,0.58,0.555,0.446
8/10/2016 2:00,0.372,10,0.416,0.58,0.555,0.446
8/10/2016 2:15,0.371,9.9,0.416,0.58,0.555,0.446
8/10/2016 2:30,0.372,9.9,0.417,0.58,0.555,0.446
8/10/2016 2:45,0.372,9.8,0.417,0.58,0.555,0.446
8/10/2016 3:00,0.372,9.8,0.417,0.58,0.555,0.446
8/10/2016 3:15,0.372,9.7,0.417,0.58,0.555,0.446
8/10/2016 3:30,0.372,9.7,0.417,0.58,0.555,0.446
8/10/2016 3:45,0.372,9.6,0.417,0.58,0.555,0.446
8/10/2016 4:00,0.372,9.5,0.417,0.58,0.555,0.446
8/10/2016 4:15,0.372,9.5,0.417,0.58,0.555,0.446
8/10/2016 4:30,0.372,9.5,0.417,0.58,0.555,0.446
8/10/2016 4:45,0.372,9.4,0.417,0.58,0.555,0.446
8/10/2016 5:00,0.373,9.4,0.417,0.58,0.555,0.446
8/10/2016 5:15,0.373,9.4,0.417,0.58,0.555,0.446
8/10/2016 5:30,0.373,9.3,0.418,0.58,0.555,0.446
8/10/2016 5:45,0.373,9.3,0.418,0.58,0.555,0.446
8/10/2016 6:00,0.373,9.3,0.418,0.58,0.555,0.446
8/10/2016 6:15,0.373,9.2,0.418,0.58,0.555,0.446
8/10/2016 6:30,0.373,9.2,0.418,0.58,0.555,0.446
8/10/2016 6:45,0.373,9.1,0.418,0.58,0.555,0.446
8/10/2016 7:00,0.373,9.1,0.418,0.58,0.555,0.446
8/10/2016 7:15,0.373,9.1,0.418,0.58,0.555,0.446
8/10/2016 7:30,0.373,9.1,0.418,0.58,0.555,0.446
8/10/2016 7:45,0.373,9.1,0.418,0.58,0.555,0.446
8/10/2016 8:00,0.373,9.1,0.419,0.58,0.555,0.446
8/10/2016 8:15,0.373,9.1,0.42,0.58,0.555,0.446
8/10/2016 8:30,0.373,9.1,0.42,0.579,0.555,0.446
8/10/2016 8:45,0.373,9.1,0.42,0.58,0.555,0.446
8/10/2016 9:00,0.373,9.1,0.42,0.579,0.555,0.446
8/10/2016 9:15,0.373,9.1,0.421,0.579,0.555,0.446
8/10/2016 9:30,0.373,9.2,0.421,0.58,0.555,0.446
8/10/2016 9:45,0.373,9.3,0.421,0.579,0.555,0.446
8/10/2016 10:00,0.373,9.5,0.421,0.58,0.555,0.446
8/10/2016 10:15,0.373,9.7,0.421,0.58,0.555,0.446
8/10/2016 10:30,0.373,9.8,0.422,0.579,0.555,0.446
8/10/2016 10:45,0.372,9.9,0.422,0.579,0.555,0.446
8/10/2016 11:00,0.372,10.1,0.422,0.579,0.555,0.446
8/10/2016 11:15,0.372,10.2,0.422,0.579,0.555,0.446
8/10/2016 11:30,0.372,10.3,0.422,0.579,0.555,0.446
8/10/2016 11:45,0.372,10.5,0.422,0.579,0.555,0.446
8/10/2016 12:00,0.372,10.6,0.423,0.579,0.555,0.446
8/10/2016 12:15,0.371,10.7,0.423,0.579,0.555,0.446
8/10/2016 12:30,0.371,10.8,0.423,0.579,0.555,0.446
8/10/2016 12:45,0.371,10.8,0.423,0.579,0.555,0.446
8/10/2016 13:00,0.371,10.9,0.423,0.579,0.555,0.446
8/10/2016 13:15,0.371,11,0.423,0.579,0.555,0.446
8/10/2016 13:30,0.371,11.1,0.423,0.579,0.555,0.446
8/10/2016 13:45,0.37,11.3,0.423,0.579,0.555,0.446
8/10/2016 14:00,0.37,11.4,0.423,0.579,0.555,0.446
8/10/2016 14:15,0.37,11.6,0.424,0.579,0.555,0.446
8/10/2016 14:30,0.369,11.7,0.424,0.579,0.555,0.446
8/10/2016 14:45,0.369,11.8,0.425,0.579,0.555,0.446
8/10/2016 15:00,0.369,12,0.425,0.579,0.555,0.446
8/10/2016 15:15,0.369,12.1,0.425,0.579,0.555,0.446
8/10/2016 15:30,0.369,12.2,0.426,0.579,0.555,0.446
8/10/2016 15:45,0.369,12.4,0.426,0.579,0.555,0.446
8/10/2016 16:00,0.369,12.5,0.426,0.579,0.555,0.446
8/10/2016 16:15,0.369,12.6,0.427,0.579,0.555,0.446
8/10/2016 16:30,0.368,12.6,0.427,0.58,0.555,0.446
8/10/2016 16:45,0.368,12.5,0.427,0.58,0.557,0.446
8/10/2016 17:00,0.368,12.4,0.428,0.58,0.557,0.446
8/10/2016 17:15,0.368,12.4,0.428,0.579,0.556,0.446
8/10/2016 17:30,0.368,12.3,0.428,0.58,0.557,0.446
8/10/2016 17:45,0.368,12.2,0.428,0.58,0.557,0.446
8/10/2016 18:00,0.368,12.1,0.428,0.58,0.557,0.446
8/10/2016 18:15,0.369,12,0.428,0.58,0.557,0.446
8/10/2016 18:30,0.369,11.9,0.428,0.58,0.557,0.446
8/10/2016 18:45,0.369,11.8,0.429,0.58,0.557,0.446
8/10/2016 19:00,0.369,11.7,0.429,0.58,0.557,0.446
8/10/2016 19:15,0.369,11.6,0.43,0.58,0.557,0.446
8/10/2016 19:30,0.369,11.5,0.43,0.58,0.557,0.446
8/10/2016 19:45,0.369,11.4,0.43,0.58,0.557,0.446
8/10/2016 20:00,0.37,11.3,0.43,0.58,0.557,0.446
8/10/2016 20:15,0.37,11.2,0.43,0.58,0.557,0.446
8/10/2016 20:30,0.37,11.1,0.431,0.58,0.557,0.446
8/10/2016 20:45,0.37,11.1,0.431,0.579,0.557,0.446
8/10/2016 21:00,0.371,10.9,0.431,0.58,0.557,0.446
8/10/2016 21:15,0.371,10.8,0.431,0.58,0.557,0.446
8/10/2016 21:30,0.371,10.7,0.432,0.58,0.557,0.446
8/10/2016 21:45,0.371,10.6,0.432,0.58,0.557,0.446
8/10/2016 22:00,0.371,10.6,0.432,0.58,0.557,0.446
