DateTime,P_kPa,T_C
5/28/2021 4:00,78.736,3.683
5/28/2021 4:15,78.723,3.578
5/28/2021 4:30,78.733,3.578
5/28/2021 4:45,78.743,3.578
5/28/2021 5:00,78.743,3.578
5/28/2021 5:15,78.763,3.578
5/28/2021 5:30,78.763,3.578
5/28/2021 5:45,78.753,3.578
5/28/2021 6:00,78.773,3.578
5/28/2021 6:15,78.783,3.578
5/28/2021 6:30,78.753,3.578
5/28/2021 6:45,78.763,3.578
5/28/2021 7:00,78.753,3.578
5/28/2021 7:15,78.743,3.578
5/28/2021 7:30,78.755,3.683
5/28/2021 7:45,78.775,3.683
5/28/2021 8:00,78.758,3.788
5/28/2021 8:15,78.74,3.893
5/28/2021 8:30,78.743,3.998
5/28/2021 8:45,78.735,4.102
5/28/2021 9:00,78.738,4.207
5/28/2021 9:15,78.73,4.311
5/28/2021 9:30,78.713,4.415
5/28/2021 9:45,78.707,4.623
5/28/2021 10:00,78.73,4.727
5/28/2021 10:15,78.712,4.831
5/28/2021 10:30,78.715,4.934
5/28/2021 10:45,78.709,5.141
5/28/2021 11:00,78.699,5.141
5/28/2021 11:15,78.704,5.347
5/28/2021 11:30,78.684,5.347
5/28/2021 11:45,78.702,5.244
5/28/2021 12:00,78.652,5.244
5/28/2021 12:15,78.655,5.347
5/28/2021 12:30,78.664,5.347
5/28/2021 12:45,78.63,5.552
5/28/2021 13:00,78.669,5.552
5/28/2021 13:15,78.622,5.655
5/28/2021 13:30,78.639,5.552
5/28/2021 13:45,78.659,5.552
5/28/2021 14:00,78.622,5.655
5/28/2021 14:15,78.622,5.655
5/28/2021 14:30,78.61,5.552
5/28/2021 14:45,78.61,5.552
5/28/2021 15:00,78.61,5.552
5/28/2021 15:15,78.63,5.552
5/28/2021 15:30,78.57,5.552
5/28/2021 15:45,78.6,5.552
5/28/2021 16:00,78.677,5.45
5/28/2021 16:15,78.627,5.45
5/28/2021 16:30,78.595,5.347
5/28/2021 16:45,78.565,5.347
5/28/2021 17:00,78.575,5.347
5/28/2021 17:15,78.593,5.244
5/28/2021 17:30,78.553,5.244
5/28/2021 17:45,78.583,5.244
5/28/2021 18:00,78.573,5.244
5/28/2021 18:15,78.551,5.141
5/28/2021 18:30,78.551,5.141
5/28/2021 18:45,78.561,5.141
5/28/2021 19:00,78.6,5.141
5/28/2021 19:15,78.571,5.141
5/28/2021 19:30,78.568,5.037
5/28/2021 19:45,78.568,5.037
5/28/2021 20:00,78.618,5.037
5/28/2021 20:15,78.606,4.934
5/28/2021 20:30,78.596,4.934
5/28/2021 20:45,78.616,4.934
5/28/2021 21:00,78.583,4.831
5/28/2021 21:15,78.603,4.831
5/28/2021 21:30,78.603,4.831
5/28/2021 21:45,78.601,4.727
5/28/2021 22:00,78.631,4.727
5/28/2021 22:15,78.631,4.727
5/28/2021 22:30,78.621,4.727
5/28/2021 22:45,78.621,4.727
5/28/2021 23:00,78.608,4.623
5/28/2021 23:15,78.589,4.623
5/28/2021 23:30,78.628,4.623
5/28/2021 23:45,78.626,4.519
5/29/2021 0:00,78.616,4.519
5/29/2021 0:15,78.616,4.519
5/29/2021 0:30,78.614,4.415
5/29/2021 0:45,78.624,4.415
5/29/2021 1:00,78.614,4.415
5/29/2021 1:15,78.604,4.415
5/29/2021 1:30,78.611,4.311
5/29/2021 1:45,78.621,4.311
5/29/2021 2:00,78.601,4.311
5/29/2021 2:15,78.621,4.311
5/29/2021 2:30,78.591,4.311
5/29/2021 2:45,78.599,4.207
5/29/2021 3:00,78.599,4.207
5/29/2021 3:15,78.589,4.207
5/29/2021 3:30,78.589,4.207
5/29/2021 3:45,78.609,4.207
5/29/2021 4:00,78.599,4.207
5/29/2021 4:15,78.577,4.102
5/29/2021 4:30,78.607,4.102
5/29/2021 4:45,78.607,4.102
5/29/2021 5:00,78.626,4.102
5/29/2021 5:15,78.626,4.102
5/29/2021 5:30,78.646,4.102
5/29/2021 5:45,78.656,4.102
5/29/2021 6:00,78.666,4.102
5/29/2021 6:15,78.656,4.102
5/29/2021 6:30,78.646,4.102
5/29/2021 6:45,78.646,4.102
5/29/2021 7:00,78.626,4.102
5/29/2021 7:15,78.636,4.102
5/29/2021 7:30,78.629,4.207
5/29/2021 7:45,78.649,4.207
5/29/2021 8:00,78.641,4.311
5/29/2021 8:15,78.643,4.415
5/29/2021 8:30,78.624,4.415
5/29/2021 8:45,78.616,4.519
5/29/2021 9:00,78.589,4.623
5/29/2021 9:15,78.571,4.727
5/29/2021 9:30,78.593,4.831
5/29/2021 9:45,78.566,4.934
5/29/2021 10:00,78.551,5.141
5/29/2021 10:15,78.563,5.244
5/29/2021 10:30,78.556,5.347
5/29/2021 10:45,78.575,5.347
5/29/2021 11:00,78.543,5.244
5/29/2021 11:15,78.543,5.244
5/29/2021 11:30,78.541,5.141
5/29/2021 11:45,78.551,5.141
5/29/2021 12:00,78.61,5.141
5/29/2021 12:15,78.571,5.141
5/29/2021 12:30,78.59,5.141
5/29/2021 12:45,78.6,5.141
5/29/2021 13:00,78.61,5.141
5/29/2021 13:15,78.64,5.141
5/29/2021 13:30,78.667,5.037
5/29/2021 13:45,78.677,5.037
5/29/2021 14:00,78.687,5.037
5/29/2021 14:15,78.707,5.037
5/29/2021 14:30,78.598,5.037
5/29/2021 14:45,78.578,5.037
5/29/2021 15:00,78.6,5.141
5/29/2021 15:15,78.551,5.141
5/29/2021 15:30,78.571,5.141
5/29/2021 15:45,78.571,5.141
5/29/2021 16:00,78.581,5.141
5/29/2021 16:15,78.59,5.141
5/29/2021 16:30,78.62,5.141
5/29/2021 16:45,78.64,5.141
5/29/2021 17:00,78.65,5.141
5/29/2021 17:15,78.64,5.141
5/29/2021 17:30,78.63,5.141
5/29/2021 17:45,78.66,5.141
5/29/2021 18:00,78.677,5.037
5/29/2021 18:15,78.657,5.037
5/29/2021 18:30,78.657,5.037
5/29/2021 18:45,78.648,5.037
5/29/2021 19:00,78.677,5.037
5/29/2021 19:15,78.707,5.037
5/29/2021 19:30,78.707,5.037
5/29/2021 19:45,78.687,5.037
5/29/2021 20:00,78.707,5.037
5/29/2021 20:15,78.744,4.934
5/29/2021 20:30,78.734,4.934
5/29/2021 20:45,78.734,4.934
5/29/2021 21:00,78.734,4.934
5/29/2021 21:15,78.724,4.934
5/29/2021 21:30,78.734,4.934
5/29/2021 21:45,78.724,4.934
5/29/2021 22:00,78.722,4.831
5/29/2021 22:15,78.732,4.831
5/29/2021 22:30,78.722,4.831
5/29/2021 22:45,78.702,4.831
5/29/2021 23:00,78.68,4.727
5/29/2021 23:15,78.68,4.727
5/29/2021 23:30,78.7,4.727
5/29/2021 23:45,78.7,4.727
5/30/2021 0:00,78.68,4.727
5/30/2021 0:15,78.658,4.623
5/30/2021 0:30,78.688,4.623
5/30/2021 0:45,78.698,4.623
5/30/2021 1:00,78.727,4.623
5/30/2021 1:15,78.725,4.519
5/30/2021 1:30,78.725,4.519
5/30/2021 1:45,78.727,4.623
5/30/2021 2:00,78.717,4.623
5/30/2021 2:15,78.717,4.623
5/30/2021 2:30,78.717,4.623
5/30/2021 2:45,78.698,4.623
5/30/2021 3:00,78.707,4.623
5/30/2021 3:15,78.698,4.623
5/30/2021 3:30,78.698,4.623
5/30/2021 3:45,78.707,4.623
5/30/2021 4:00,78.707,4.623
5/30/2021 4:15,78.707,4.623
5/30/2021 4:30,78.717,4.623
5/30/2021 4:45,78.727,4.623
5/30/2021 5:00,78.737,4.623
5/30/2021 5:15,78.737,4.623
5/30/2021 5:30,78.747,4.623
5/30/2021 5:45,78.757,4.623
5/30/2021 6:00,78.767,4.623
5/30/2021 6:15,78.747,4.623
5/30/2021 6:30,78.767,4.623
5/30/2021 6:45,78.779,4.727
5/30/2021 7:00,78.769,4.727
5/30/2021 7:15,78.759,4.727
5/30/2021 7:30,78.759,4.727
5/30/2021 7:45,78.769,4.727
5/30/2021 8:00,78.749,4.727
5/30/2021 8:15,78.772,4.831
5/30/2021 8:30,78.799,4.727
5/30/2021 8:45,78.829,4.727
5/30/2021 9:00,78.74,4.727
5/30/2021 9:15,78.749,4.727
5/30/2021 9:30,78.809,4.727
5/30/2021 9:45,78.829,4.727
5/30/2021 10:00,78.789,4.727
5/30/2021 10:15,78.819,4.727
5/30/2021 10:30,78.811,4.831
5/30/2021 10:45,78.811,4.831
5/30/2021 11:00,78.851,4.831
5/30/2021 11:15,78.829,4.727
5/30/2021 11:30,78.829,4.727
5/30/2021 11:45,78.809,4.727
5/30/2021 12:00,78.819,4.727
5/30/2021 12:15,78.819,4.727
5/30/2021 12:30,78.809,4.727
5/30/2021 12:45,78.809,4.727
5/30/2021 13:00,78.839,4.727
5/30/2021 13:15,78.819,4.727
5/30/2021 13:30,78.836,4.623
5/30/2021 13:45,78.826,4.623
5/30/2021 14:00,78.856,4.623
5/30/2021 14:15,78.866,4.623
5/30/2021 14:30,78.906,4.623
5/30/2021 14:45,78.935,4.623
5/30/2021 15:00,78.943,4.519
5/30/2021 15:15,78.953,4.519
5/30/2021 15:30,78.953,4.519
5/30/2021 15:45,78.97,4.415
5/30/2021 16:00,79.01,4.415
5/30/2021 16:15,78.988,4.311
5/30/2021 16:30,78.975,4.207
5/30/2021 16:45,78.963,4.102
5/30/2021 17:00,78.901,3.998
5/30/2021 17:15,78.871,3.998
5/30/2021 17:30,78.913,4.102
5/30/2021 17:45,78.904,4.102
5/30/2021 18:00,78.904,4.102
5/30/2021 18:15,78.884,4.102
5/30/2021 18:30,78.913,4.102
5/30/2021 18:45,78.943,4.102
5/30/2021 19:00,78.923,4.102
5/30/2021 19:15,78.933,4.102
5/30/2021 19:30,78.951,3.998
5/30/2021 19:45,78.951,3.998
5/30/2021 20:00,78.951,3.998
5/30/2021 20:15,78.961,3.998
5/30/2021 20:30,78.99,3.998
5/30/2021 20:45,79.01,3.998
5/30/2021 21:00,79.01,3.998
5/30/2021 21:15,79,3.998
5/30/2021 21:30,79.02,3.998
5/30/2021 21:45,79.01,3.998
5/30/2021 22:00,79,3.998
5/30/2021 22:15,78.98,3.998
5/30/2021 22:30,78.97,3.998
5/30/2021 22:45,78.951,3.998
5/30/2021 23:00,78.951,3.998
5/30/2021 23:15,78.961,3.998
5/30/2021 23:30,78.941,3.998
5/30/2021 23:45,78.911,3.998
5/31/2021 0:00,78.921,3.998
5/31/2021 0:15,78.901,3.998
5/31/2021 0:30,78.881,3.998
5/31/2021 0:45,78.862,3.998
5/31/2021 1:00,78.852,3.998
5/31/2021 1:15,78.832,3.998
5/31/2021 1:30,78.871,3.998
5/31/2021 1:45,78.871,3.998
5/31/2021 2:00,78.891,3.998
5/31/2021 2:15,78.891,3.998
5/31/2021 2:30,78.891,3.998
5/31/2021 2:45,78.911,3.998
5/31/2021 3:00,78.921,3.998
5/31/2021 3:15,78.941,3.998
5/31/2021 3:30,78.931,3.998
5/31/2021 3:45,78.921,3.998
5/31/2021 4:00,78.901,3.998
5/31/2021 4:15,78.931,3.998
5/31/2021 4:30,78.931,3.998
5/31/2021 4:45,78.921,3.998
5/31/2021 5:00,78.931,3.998
5/31/2021 5:15,78.951,3.998
5/31/2021 5:30,78.97,3.998
5/31/2021 5:45,78.97,3.998
5/31/2021 6:00,79,3.998
5/31/2021 6:15,78.99,3.998
5/31/2021 6:30,78.99,3.998
5/31/2021 6:45,79.01,3.998
5/31/2021 7:00,78.99,3.998
5/31/2021 7:15,79.003,4.102
5/31/2021 7:30,79.022,4.102
5/31/2021 7:45,79.022,4.102
5/31/2021 8:00,79.025,4.207
5/31/2021 8:15,79.015,4.207
5/31/2021 8:30,79.025,4.207
5/31/2021 8:45,78.997,4.311
5/31/2021 9:00,79.01,4.415
5/31/2021 9:15,79.01,4.415
5/31/2021 9:30,78.99,4.415
5/31/2021 9:45,78.992,4.519
5/31/2021 10:00,78.995,4.623
5/31/2021 10:15,78.987,4.727
5/31/2021 10:30,78.997,4.727
5/31/2021 10:45,79.007,4.727
5/31/2021 11:00,78.987,4.727
5/31/2021 11:15,79.007,4.727
5/31/2021 11:30,78.997,4.727
5/31/2021 11:45,78.989,4.831
5/31/2021 12:00,78.989,4.831
5/31/2021 12:15,78.987,4.727
5/31/2021 12:30,78.977,4.727
5/31/2021 12:45,78.997,4.727
5/31/2021 13:00,78.97,4.831
5/31/2021 13:15,78.96,4.831
5/31/2021 13:30,78.94,4.831
5/31/2021 13:45,78.98,4.831
5/31/2021 14:00,78.989,4.831
5/31/2021 14:15,79.009,4.831
5/31/2021 14:30,78.989,4.831
5/31/2021 14:45,78.999,4.831
5/31/2021 15:00,78.989,4.831
5/31/2021 15:15,78.98,4.831
5/31/2021 15:30,78.989,4.831
5/31/2021 15:45,78.97,4.831
5/31/2021 16:00,78.999,4.831
5/31/2021 16:15,78.98,4.831
5/31/2021 16:30,79.009,4.831
5/31/2021 16:45,78.999,4.831
5/31/2021 17:00,78.999,4.831
5/31/2021 17:15,78.987,4.727
5/31/2021 17:30,78.997,4.727
5/31/2021 17:45,78.997,4.727
5/31/2021 18:00,78.997,4.727
5/31/2021 18:15,79.017,4.727
5/31/2021 18:30,78.987,4.727
5/31/2021 18:45,79.005,4.623
5/31/2021 19:00,78.995,4.623
5/31/2021 19:15,79.014,4.623
5/31/2021 19:30,79.022,4.519
5/31/2021 19:45,79.012,4.519
5/31/2021 20:00,79.02,4.415
5/31/2021 20:15,79.049,4.415
5/31/2021 20:30,79.039,4.415
5/31/2021 20:45,79.039,4.415
5/31/2021 21:00,79.039,4.415
5/31/2021 21:15,79.03,4.415
5/31/2021 21:30,79.047,4.311
5/31/2021 21:45,79.037,4.311
5/31/2021 22:00,79.025,4.207
5/31/2021 22:15,79.005,4.207
5/31/2021 22:30,79.005,4.207
5/31/2021 22:45,78.983,4.102
5/31/2021 23:00,78.973,4.102
5/31/2021 23:15,78.951,3.998
5/31/2021 23:30,78.951,3.998
5/31/2021 23:45,78.941,3.998
6/1/2021 0:00,78.928,3.893
6/1/2021 0:15,78.938,3.893
6/1/2021 0:30,78.938,3.893
6/1/2021 0:45,78.938,3.893
6/1/2021 1:00,78.926,3.788
6/1/2021 1:15,78.936,3.788
6/1/2021 1:30,78.946,3.788
6/1/2021 1:45,78.936,3.788
6/1/2021 2:00,78.916,3.788
6/1/2021 2:15,78.906,3.788
6/1/2021 2:30,78.906,3.788
6/1/2021 2:45,78.894,3.683
6/1/2021 3:00,78.894,3.683
6/1/2021 3:15,78.884,3.683
6/1/2021 3:30,78.884,3.683
6/1/2021 3:45,78.884,3.683
6/1/2021 4:00,78.894,3.683
6/1/2021 4:15,78.884,3.683
6/1/2021 4:30,78.894,3.683
6/1/2021 4:45,78.884,3.683
6/1/2021 5:00,78.894,3.683
6/1/2021 5:15,78.914,3.683
6/1/2021 5:30,78.904,3.683
6/1/2021 5:45,78.884,3.683
6/1/2021 6:00,78.914,3.683
6/1/2021 6:15,78.924,3.683
6/1/2021 6:30,78.924,3.683
6/1/2021 6:45,78.953,3.683
6/1/2021 7:00,78.946,3.788
6/1/2021 7:15,78.956,3.788
6/1/2021 7:30,78.946,3.788
6/1/2021 7:45,78.968,3.893
6/1/2021 8:00,78.978,3.893
6/1/2021 8:15,78.961,3.998
6/1/2021 8:30,78.98,3.998
6/1/2021 8:45,78.933,4.102
6/1/2021 9:00,78.933,4.102
6/1/2021 9:15,78.953,4.102
6/1/2021 9:30,78.955,4.207
6/1/2021 9:45,78.936,4.207
6/1/2021 10:00,78.918,4.311
6/1/2021 10:15,78.908,4.311
6/1/2021 10:30,78.931,4.415
6/1/2021 10:45,78.891,4.415
6/1/2021 11:00,78.886,4.623
6/1/2021 11:15,78.876,4.623
6/1/2021 11:30,78.876,4.623
6/1/2021 11:45,78.906,4.623
6/1/2021 12:00,78.873,4.519
6/1/2021 12:15,78.856,4.623
6/1/2021 12:30,78.807,4.623
6/1/2021 12:45,78.794,4.934
6/1/2021 13:00,78.779,5.141
6/1/2021 13:15,78.761,5.244
6/1/2021 13:30,78.761,5.244
6/1/2021 13:45,78.798,5.141
6/1/2021 14:00,78.838,5.141
6/1/2021 14:15,78.868,5.141
6/1/2021 14:30,78.878,5.141
6/1/2021 14:45,78.915,5.037
6/1/2021 15:00,78.923,4.934
6/1/2021 15:15,78.846,5.037
6/1/2021 15:30,78.856,5.037
6/1/2021 15:45,78.816,5.037
6/1/2021 16:00,78.786,5.037
6/1/2021 16:15,78.766,5.037
6/1/2021 16:30,78.816,5.037
6/1/2021 16:45,78.747,5.037
6/1/2021 17:00,78.737,5.037
6/1/2021 17:15,78.734,4.934
6/1/2021 17:30,78.764,4.934
6/1/2021 17:45,78.804,4.934
6/1/2021 18:00,78.784,4.934
6/1/2021 18:15,78.804,4.934
6/1/2021 18:30,78.831,4.831
6/1/2021 18:45,78.841,4.831
6/1/2021 19:00,78.841,4.831
6/1/2021 19:15,78.861,4.831
6/1/2021 19:30,78.848,4.727
6/1/2021 19:45,78.868,4.727
6/1/2021 20:00,78.868,4.727
6/1/2021 20:15,78.868,4.727
6/1/2021 20:30,78.876,4.623
6/1/2021 20:45,78.896,4.623
6/1/2021 21:00,78.906,4.623
6/1/2021 21:15,78.883,4.519
6/1/2021 21:30,78.893,4.519
6/1/2021 21:45,78.873,4.519
6/1/2021 22:00,78.873,4.519
6/1/2021 22:15,78.861,4.415
6/1/2021 22:30,78.861,4.415
6/1/2021 22:45,78.831,4.415
6/1/2021 23:00,78.839,4.311
6/1/2021 23:15,78.829,4.311
6/1/2021 23:30,78.809,4.311
6/1/2021 23:45,78.829,4.311
6/2/2021 0:00,78.797,4.207
6/2/2021 0:15,78.797,4.207
6/2/2021 0:30,78.767,4.207
6/2/2021 0:45,78.748,4.207
6/2/2021 1:00,78.748,4.207
6/2/2021 1:15,78.735,4.102
6/2/2021 1:30,78.725,4.102
6/2/2021 1:45,78.735,4.102
6/2/2021 2:00,78.725,4.102
6/2/2021 2:15,78.706,4.102
6/2/2021 2:30,78.706,4.102
6/2/2021 2:45,78.696,4.102
6/2/2021 3:00,78.686,4.102
6/2/2021 3:15,78.696,4.102
6/2/2021 3:30,78.676,4.102
6/2/2021 3:45,78.686,4.102
6/2/2021 4:00,78.676,4.102
6/2/2021 4:15,78.676,4.102
6/2/2021 4:30,78.686,4.102
6/2/2021 4:45,78.696,4.102
6/2/2021 5:00,78.696,4.102
6/2/2021 5:15,78.706,4.102
6/2/2021 5:30,78.715,4.102
6/2/2021 5:45,78.735,4.102
6/2/2021 6:00,78.725,4.102
6/2/2021 6:15,78.728,4.207
6/2/2021 6:30,78.738,4.207
6/2/2021 6:45,78.728,4.207
6/2/2021 7:00,78.73,4.311
6/2/2021 7:15,78.713,4.415
6/2/2021 7:30,78.713,4.415
6/2/2021 7:45,78.723,4.415
6/2/2021 8:00,78.725,4.519
6/2/2021 8:15,78.725,4.519
6/2/2021 8:30,78.727,4.623
6/2/2021 8:45,78.737,4.623
6/2/2021 9:00,78.72,4.727
6/2/2021 9:15,78.7,4.727
6/2/2021 9:30,78.702,4.831
6/2/2021 9:45,78.715,4.934
6/2/2021 10:00,78.687,5.037
6/2/2021 10:15,78.692,5.244
6/2/2021 10:30,78.702,5.244
6/2/2021 10:45,78.712,5.244
6/2/2021 11:00,78.712,5.244
6/2/2021 11:15,78.694,5.347
6/2/2021 11:30,78.716,5.45
6/2/2021 11:45,78.729,5.552
6/2/2021 12:00,78.721,5.655
6/2/2021 12:15,78.701,5.655
6/2/2021 12:30,78.703,5.757
6/2/2021 12:45,78.691,5.655
6/2/2021 13:00,78.681,5.655
6/2/2021 13:15,78.689,5.552
6/2/2021 13:30,78.671,5.655
6/2/2021 13:45,78.652,5.655
6/2/2021 14:00,78.691,5.655
6/2/2021 14:15,78.689,5.552
6/2/2021 14:30,78.689,5.552
6/2/2021 14:45,78.689,5.552
6/2/2021 15:00,78.669,5.552
6/2/2021 15:15,78.662,5.655
6/2/2021 15:30,78.691,5.655
6/2/2021 15:45,78.681,5.655
6/2/2021 16:00,78.681,5.655
6/2/2021 16:15,78.669,5.552
6/2/2021 16:30,78.669,5.552
6/2/2021 16:45,78.669,5.552
6/2/2021 17:00,78.679,5.552
6/2/2021 17:15,78.669,5.552
6/2/2021 17:30,78.657,5.45
6/2/2021 17:45,78.667,5.45
6/2/2021 18:00,78.687,5.45
6/2/2021 18:15,78.697,5.45
6/2/2021 18:30,78.714,5.347
6/2/2021 18:45,78.724,5.347
6/2/2021 19:00,78.714,5.347
6/2/2021 19:15,78.724,5.347
6/2/2021 19:30,78.722,5.244
6/2/2021 19:45,78.722,5.244
6/2/2021 20:00,78.741,5.244
6/2/2021 20:15,78.739,5.141
6/2/2021 20:30,78.759,5.141
6/2/2021 20:45,78.769,5.141
6/2/2021 21:00,78.757,5.037
6/2/2021 21:15,78.766,5.037
6/2/2021 21:30,78.776,5.037
6/2/2021 21:45,78.774,4.934
6/2/2021 22:00,78.774,4.934
6/2/2021 22:15,78.764,4.934
6/2/2021 22:30,78.754,4.934
6/2/2021 22:45,78.732,4.831
6/2/2021 23:00,78.752,4.831
6/2/2021 23:15,78.762,4.831
6/2/2021 23:30,78.732,4.831
6/2/2021 23:45,78.7,4.727
6/3/2021 0:00,78.72,4.727
6/3/2021 0:15,78.71,4.727
6/3/2021 0:30,78.71,4.727
6/3/2021 0:45,78.707,4.623
6/3/2021 1:00,78.707,4.623
6/3/2021 1:15,78.688,4.623
6/3/2021 1:30,78.678,4.623
6/3/2021 1:45,78.688,4.623
6/3/2021 2:00,78.685,4.519
6/3/2021 2:15,78.695,4.519
6/3/2021 2:30,78.685,4.519
6/3/2021 2:45,78.685,4.519
6/3/2021 3:00,78.685,4.519
6/3/2021 3:15,78.683,4.415
6/3/2021 3:30,78.693,4.415
6/3/2021 3:45,78.683,4.415
6/3/2021 4:00,78.713,4.415
6/3/2021 4:15,78.693,4.415
6/3/2021 4:30,78.693,4.415
6/3/2021 4:45,78.73,4.311
6/3/2021 5:00,78.73,4.311
6/3/2021 5:15,78.71,4.311
6/3/2021 5:30,78.73,4.311
6/3/2021 5:45,78.74,4.311
6/3/2021 6:00,78.74,4.311
6/3/2021 6:15,78.74,4.311
6/3/2021 6:30,78.75,4.311
6/3/2021 6:45,78.762,4.415
6/3/2021 7:00,78.772,4.415
6/3/2021 7:15,78.752,4.415
6/3/2021 7:30,78.762,4.415
6/3/2021 7:45,78.755,4.519
6/3/2021 8:00,78.774,4.519
6/3/2021 8:15,78.747,4.623
6/3/2021 8:30,78.74,4.727
6/3/2021 8:45,78.74,4.727
6/3/2021 9:00,78.732,4.831
6/3/2021 9:15,78.754,4.934
6/3/2021 9:30,78.754,4.934
6/3/2021 9:45,78.737,5.037
6/3/2021 10:00,78.737,5.037
6/3/2021 10:15,78.739,5.141
6/3/2021 10:30,78.724,5.347
6/3/2021 10:45,78.726,5.45
6/3/2021 11:00,78.716,5.45
6/3/2021 11:15,78.703,5.757
6/3/2021 11:30,78.723,5.757
6/3/2021 11:45,78.716,5.86
6/3/2021 12:00,78.698,5.962
6/3/2021 12:15,78.678,5.962
6/3/2021 12:30,78.72,6.064
6/3/2021 12:45,78.7,6.064
6/3/2021 13:00,78.683,6.166
6/3/2021 13:15,78.693,6.166
6/3/2021 13:30,78.705,6.268
6/3/2021 13:45,78.685,6.268
6/3/2021 14:00,78.688,6.37
6/3/2021 14:15,78.66,6.471
6/3/2021 14:30,78.67,6.471
6/3/2021 14:45,78.67,6.471
6/3/2021 15:00,78.668,6.37
6/3/2021 15:15,78.678,6.37
6/3/2021 15:30,78.665,6.268
6/3/2021 15:45,78.663,6.166
6/3/2021 16:00,78.665,6.268
6/3/2021 16:15,78.673,6.166
6/3/2021 16:30,78.673,6.166
6/3/2021 16:45,78.673,6.166
6/3/2021 17:00,78.673,6.166
6/3/2021 17:15,78.663,6.166
6/3/2021 17:30,78.671,6.064
6/3/2021 17:45,78.681,6.064
6/3/2021 18:00,78.688,5.962
6/3/2021 18:15,78.718,5.962
6/3/2021 18:30,78.708,5.962
6/3/2021 18:45,78.728,5.962
6/3/2021 19:00,78.726,5.86
6/3/2021 19:15,78.745,5.86
6/3/2021 19:30,78.745,5.86
6/3/2021 19:45,78.763,5.757
6/3/2021 20:00,78.753,5.757
6/3/2021 20:15,78.783,5.757
6/3/2021 20:30,78.78,5.655
6/3/2021 20:45,78.8,5.655
6/3/2021 21:00,78.82,5.655
6/3/2021 21:15,78.818,5.552
6/3/2021 21:30,78.818,5.552
6/3/2021 21:45,78.818,5.552
6/3/2021 22:00,78.796,5.45
6/3/2021 22:15,78.796,5.45
6/3/2021 22:30,78.766,5.45
6/3/2021 22:45,78.766,5.45
6/3/2021 23:00,78.764,5.347
6/3/2021 23:15,78.744,5.347
6/3/2021 23:30,78.754,5.347
6/3/2021 23:45,78.734,5.347
6/4/2021 0:00,78.741,5.244
6/4/2021 0:15,78.722,5.244
6/4/2021 0:30,78.731,5.244
6/4/2021 0:45,78.722,5.244
6/4/2021 1:00,78.739,5.141
6/4/2021 1:15,78.719,5.141
6/4/2021 1:30,78.729,5.141
6/4/2021 1:45,78.707,5.037
6/4/2021 2:00,78.717,5.037
6/4/2021 2:15,78.717,5.037
6/4/2021 2:30,78.715,4.934
6/4/2021 2:45,78.705,4.934
6/4/2021 3:00,78.715,4.934
6/4/2021 3:15,78.702,4.831
6/4/2021 3:30,78.712,4.831
6/4/2021 3:45,78.722,4.831
6/4/2021 4:00,78.712,4.831
6/4/2021 4:15,78.7,4.727
6/4/2021 4:30,78.74,4.727
6/4/2021 4:45,78.72,4.727
6/4/2021 5:00,78.747,4.623
6/4/2021 5:15,78.757,4.623
6/4/2021 5:30,78.767,4.623
6/4/2021 5:45,78.767,4.623
6/4/2021 6:00,78.767,4.623
6/4/2021 6:15,78.777,4.623
6/4/2021 6:30,78.757,4.623
6/4/2021 6:45,78.797,4.623
6/4/2021 7:00,78.767,4.623
6/4/2021 7:15,78.767,4.623
6/4/2021 7:30,78.777,4.623
6/4/2021 7:45,78.757,4.623
6/4/2021 8:00,78.737,4.623
6/4/2021 8:15,78.73,4.727
6/4/2021 8:30,78.742,4.831
6/4/2021 8:45,78.734,4.934
6/4/2021 9:00,78.717,5.037
6/4/2021 9:15,78.699,5.141
6/4/2021 9:30,78.704,5.347
6/4/2021 9:45,78.697,5.45
6/4/2021 10:00,78.691,5.655
6/4/2021 10:15,78.694,5.757
6/4/2021 10:30,78.676,5.86
6/4/2021 10:45,78.7,6.064
6/4/2021 11:00,78.663,6.166
6/4/2021 11:15,78.648,6.37
6/4/2021 11:30,78.67,6.471
6/4/2021 11:45,78.662,6.573
6/4/2021 12:00,78.637,6.775
6/4/2021 12:15,78.639,6.877
6/4/2021 12:30,78.622,6.978
6/4/2021 12:45,78.624,7.079
6/4/2021 13:00,78.616,7.179
6/4/2021 13:15,78.619,7.28
6/4/2021 13:30,78.599,7.28
6/4/2021 13:45,78.619,7.28
6/4/2021 14:00,78.599,7.28
6/4/2021 14:15,78.601,7.381
6/4/2021 14:30,78.591,7.381
6/4/2021 14:45,78.579,7.28
6/4/2021 15:00,78.559,7.28
6/4/2021 15:15,78.569,7.28
6/4/2021 15:30,78.577,7.179
6/4/2021 15:45,78.567,7.179
6/4/2021 16:00,78.575,7.079
6/4/2021 16:15,78.543,6.978
6/4/2021 16:30,78.562,6.978
6/4/2021 16:45,78.55,6.877
6/4/2021 17:00,78.538,6.775
6/4/2021 17:15,78.548,6.775
6/4/2021 17:30,78.556,6.674
6/4/2021 17:45,78.553,6.573
6/4/2021 18:00,78.563,6.573
6/4/2021 18:15,78.561,6.471
6/4/2021 18:30,78.571,6.471
6/4/2021 18:45,78.581,6.471
6/4/2021 19:00,78.569,6.37
6/4/2021 19:15,78.588,6.37
6/4/2021 19:30,78.579,6.37
6/4/2021 19:45,78.576,6.268
